"time
References : ['vcap512']
Dependency : [time]
Num. Points : [30006]
Matrix Size : scalar
Type : Real","vcap512
References : []
Dependency : [time]
Num. Points : [30006]
Matrix Size : scalar
Type : Real"
2.468 nsec,106.5 mV
2.468 nsec,106.6 mV
2.468 nsec,106.6 mV
2.468 nsec,106.7 mV
2.469 nsec,106.8 mV
2.469 nsec,106.8 mV
2.469 nsec,106.9 mV
2.469 nsec,106.9 mV
2.469 nsec,107.0 mV
2.469 nsec,107.0 mV
2.469 nsec,107.0 mV
2.469 nsec,107.1 mV
2.469 nsec,107.1 mV
2.469 nsec,107.1 mV
2.470 nsec,107.0 mV
2.470 nsec,107.0 mV
2.470 nsec,107.0 mV
2.470 nsec,107.0 mV
2.470 nsec,106.9 mV
2.470 nsec,106.9 mV
2.470 nsec,106.8 mV
2.470 nsec,106.8 mV
2.470 nsec,106.7 mV
2.470 nsec,106.7 mV
2.471 nsec,106.6 mV
2.471 nsec,106.6 mV
2.471 nsec,106.5 mV
2.471 nsec,106.5 mV
2.471 nsec,106.4 mV
2.471 nsec,106.4 mV
2.471 nsec,106.4 mV
2.471 nsec,106.4 mV
2.471 nsec,106.3 mV
2.471 nsec,106.3 mV
2.472 nsec,106.3 mV
2.472 nsec,106.3 mV
2.472 nsec,106.4 mV
2.472 nsec,106.4 mV
2.472 nsec,106.4 mV
2.472 nsec,106.4 mV
2.472 nsec,106.5 mV
2.472 nsec,106.5 mV
2.472 nsec,106.6 mV
2.472 nsec,106.6 mV
2.473 nsec,106.6 mV
2.473 nsec,106.7 mV
2.473 nsec,106.7 mV
2.473 nsec,106.8 mV
2.473 nsec,106.8 mV
2.473 nsec,106.9 mV
2.473 nsec,106.9 mV
2.473 nsec,106.9 mV
2.473 nsec,107.0 mV
2.473 nsec,107.0 mV
2.474 nsec,107.0 mV
2.474 nsec,107.0 mV
2.474 nsec,107.0 mV
2.474 nsec,107.0 mV
2.474 nsec,107.0 mV
2.474 nsec,107.0 mV
2.474 nsec,106.9 mV
2.474 nsec,106.9 mV
2.474 nsec,106.9 mV
2.474 nsec,106.8 mV
2.475 nsec,106.8 mV
2.475 nsec,106.7 mV
2.475 nsec,106.7 mV
2.475 nsec,106.6 mV
2.475 nsec,106.5 mV
2.475 nsec,106.5 mV
2.475 nsec,106.4 mV
2.475 nsec,106.4 mV
2.475 nsec,106.3 mV
2.475 nsec,106.3 mV
2.476 nsec,106.3 mV
2.476 nsec,106.3 mV
2.476 nsec,106.3 mV
2.476 nsec,106.3 mV
2.476 nsec,106.3 mV
2.476 nsec,106.3 mV
2.476 nsec,106.3 mV
2.476 nsec,106.4 mV
2.476 nsec,106.4 mV
2.476 nsec,106.5 mV
2.477 nsec,106.5 mV
2.477 nsec,106.6 mV
2.477 nsec,106.7 mV
2.477 nsec,106.7 mV
2.477 nsec,106.8 mV
2.477 nsec,106.9 mV
2.477 nsec,106.9 mV
2.477 nsec,107.0 mV
2.477 nsec,107.1 mV
2.477 nsec,107.1 mV
2.478 nsec,107.1 mV
2.478 nsec,107.1 mV
2.478 nsec,107.1 mV
2.478 nsec,107.1 mV
2.478 nsec,107.1 mV
2.478 nsec,107.1 mV
2.478 nsec,107.0 mV
2.478 nsec,107.0 mV
2.478 nsec,106.9 mV
2.478 nsec,106.9 mV
2.479 nsec,106.8 mV
2.479 nsec,106.7 mV
2.479 nsec,106.6 mV
2.479 nsec,106.5 mV
2.479 nsec,106.5 mV
2.479 nsec,106.4 mV
2.479 nsec,106.3 mV
2.479 nsec,106.3 mV
2.479 nsec,106.2 mV
2.479 nsec,106.2 mV
2.480 nsec,106.2 mV
2.480 nsec,106.1 mV
2.480 nsec,106.2 mV
2.480 nsec,106.2 mV
2.480 nsec,106.2 mV
2.480 nsec,106.3 mV
2.480 nsec,106.3 mV
2.480 nsec,106.4 mV
2.480 nsec,106.4 mV
2.480 nsec,106.5 mV
2.481 nsec,106.6 mV
2.481 nsec,106.7 mV
2.481 nsec,106.8 mV
2.481 nsec,106.9 mV
2.481 nsec,106.9 mV
2.481 nsec,107.0 mV
2.481 nsec,107.1 mV
2.481 nsec,107.1 mV
2.481 nsec,107.1 mV
2.481 nsec,107.2 mV
2.482 nsec,107.2 mV
2.482 nsec,107.2 mV
2.482 nsec,107.2 mV
2.482 nsec,107.1 mV
2.482 nsec,107.1 mV
2.482 nsec,107.0 mV
2.482 nsec,107.0 mV
2.482 nsec,106.9 mV
2.482 nsec,106.8 mV
2.482 nsec,106.7 mV
2.483 nsec,106.7 mV
2.483 nsec,106.6 mV
2.483 nsec,106.5 mV
2.483 nsec,106.4 mV
2.483 nsec,106.4 mV
2.483 nsec,106.3 mV
2.483 nsec,106.3 mV
2.483 nsec,106.2 mV
2.483 nsec,106.2 mV
2.483 nsec,106.2 mV
2.484 nsec,106.2 mV
2.484 nsec,106.2 mV
2.484 nsec,106.2 mV
2.484 nsec,106.3 mV
2.484 nsec,106.3 mV
2.484 nsec,106.4 mV
2.484 nsec,106.4 mV
2.484 nsec,106.5 mV
2.484 nsec,106.6 mV
2.484 nsec,106.6 mV
2.485 nsec,106.7 mV
2.485 nsec,106.8 mV
2.485 nsec,106.8 mV
2.485 nsec,106.9 mV
2.485 nsec,106.9 mV
2.485 nsec,107.0 mV
2.485 nsec,107.0 mV
2.485 nsec,107.0 mV
2.485 nsec,107.1 mV
2.485 nsec,107.1 mV
2.486 nsec,107.1 mV
2.486 nsec,107.0 mV
2.486 nsec,107.0 mV
2.486 nsec,107.0 mV
2.486 nsec,107.0 mV
2.486 nsec,106.9 mV
2.486 nsec,106.9 mV
2.486 nsec,106.8 mV
2.486 nsec,106.8 mV
2.486 nsec,106.7 mV
2.487 nsec,106.7 mV
2.487 nsec,106.6 mV
2.487 nsec,106.6 mV
2.487 nsec,106.5 mV
2.487 nsec,106.5 mV
2.487 nsec,106.4 mV
2.487 nsec,106.4 mV
2.487 nsec,106.4 mV
2.487 nsec,106.4 mV
2.487 nsec,106.3 mV
2.488 nsec,106.3 mV
2.488 nsec,106.3 mV
2.488 nsec,106.3 mV
2.488 nsec,106.4 mV
2.488 nsec,106.4 mV
2.488 nsec,106.4 mV
2.488 nsec,106.4 mV
2.488 nsec,106.5 mV
2.488 nsec,106.5 mV
2.488 nsec,106.6 mV
2.489 nsec,106.6 mV
2.489 nsec,106.7 mV
2.489 nsec,106.7 mV
2.489 nsec,106.7 mV
2.489 nsec,106.8 mV
2.489 nsec,106.8 mV
2.489 nsec,106.9 mV
2.489 nsec,106.9 mV
2.489 nsec,106.9 mV
2.489 nsec,107.0 mV
2.490 nsec,107.0 mV
2.490 nsec,107.0 mV
2.490 nsec,107.0 mV
2.490 nsec,107.0 mV
2.490 nsec,107.0 mV
2.490 nsec,107.0 mV
2.490 nsec,107.0 mV
2.490 nsec,106.9 mV
2.490 nsec,106.9 mV
2.490 nsec,106.8 mV
2.491 nsec,106.8 mV
2.491 nsec,106.7 mV
2.491 nsec,106.7 mV
2.491 nsec,106.6 mV
2.491 nsec,106.6 mV
2.491 nsec,106.5 mV
2.491 nsec,106.5 mV
2.491 nsec,106.4 mV
2.491 nsec,106.4 mV
2.491 nsec,106.3 mV
2.492 nsec,106.3 mV
2.492 nsec,106.3 mV
2.492 nsec,106.3 mV
2.492 nsec,106.3 mV
2.492 nsec,106.3 mV
2.492 nsec,106.3 mV
2.492 nsec,106.3 mV
2.492 nsec,106.3 mV
2.492 nsec,106.4 mV
2.492 nsec,106.4 mV
2.493 nsec,106.5 mV
2.493 nsec,106.6 mV
2.493 nsec,106.6 mV
2.493 nsec,106.7 mV
2.493 nsec,106.8 mV
2.493 nsec,106.8 mV
2.493 nsec,106.9 mV
2.493 nsec,107.0 mV
2.493 nsec,107.0 mV
2.493 nsec,107.1 mV
2.494 nsec,107.1 mV
2.494 nsec,107.1 mV
2.494 nsec,107.1 mV
2.494 nsec,107.1 mV
2.494 nsec,107.1 mV
2.494 nsec,107.1 mV
2.494 nsec,107.1 mV
2.494 nsec,107.0 mV
2.494 nsec,107.0 mV
2.494 nsec,106.9 mV
2.495 nsec,106.8 mV
2.495 nsec,106.8 mV
2.495 nsec,106.7 mV
2.495 nsec,106.6 mV
2.495 nsec,106.5 mV
2.495 nsec,106.4 mV
2.495 nsec,106.4 mV
2.495 nsec,106.3 mV
2.495 nsec,106.3 mV
2.495 nsec,106.2 mV
2.496 nsec,106.2 mV
2.496 nsec,106.2 mV
2.496 nsec,106.2 mV
2.496 nsec,106.2 mV
2.496 nsec,106.2 mV
2.496 nsec,106.2 mV
2.496 nsec,106.3 mV
2.496 nsec,106.3 mV
2.496 nsec,106.4 mV
2.496 nsec,106.5 mV
2.497 nsec,106.6 mV
2.497 nsec,106.6 mV
2.497 nsec,106.7 mV
2.497 nsec,106.8 mV
2.497 nsec,106.9 mV
2.497 nsec,107.0 mV
2.497 nsec,107.0 mV
2.497 nsec,107.1 mV
2.497 nsec,107.1 mV
2.497 nsec,107.2 mV
2.498 nsec,107.2 mV
2.498 nsec,107.2 mV
2.498 nsec,107.2 mV
2.498 nsec,107.1 mV
2.498 nsec,107.1 mV
2.498 nsec,107.1 mV
2.498 nsec,107.0 mV
2.498 nsec,106.9 mV
2.498 nsec,106.9 mV
2.498 nsec,106.8 mV
2.499 nsec,106.7 mV
2.499 nsec,106.6 mV
2.499 nsec,106.6 mV
2.499 nsec,106.5 mV
2.499 nsec,106.4 mV
2.499 nsec,106.3 mV
2.499 nsec,106.3 mV
2.499 nsec,106.3 mV
2.499 nsec,106.2 mV
2.499 nsec,106.2 mV
2.500 nsec,106.2 mV
2.500 nsec,106.2 mV
2.500 nsec,106.2 mV
2.500 nsec,106.3 mV
2.500 nsec,106.3 mV
2.500 nsec,106.3 mV
2.500 nsec,106.4 mV
2.500 nsec,106.5 mV
2.500 nsec,106.5 mV
2.500 nsec,106.6 mV
2.501 nsec,106.7 mV
2.501 nsec,106.7 mV
2.501 nsec,106.8 mV
2.501 nsec,106.9 mV
2.501 nsec,106.9 mV
2.501 nsec,107.0 mV
2.501 nsec,107.0 mV
2.501 nsec,107.0 mV
2.501 nsec,107.1 mV
2.501 nsec,107.1 mV
2.502 nsec,107.1 mV
2.502 nsec,107.1 mV
2.502 nsec,107.0 mV
2.502 nsec,107.0 mV
2.502 nsec,107.0 mV
2.502 nsec,106.9 mV
2.502 nsec,106.9 mV
2.502 nsec,106.8 mV
2.502 nsec,106.8 mV
2.502 nsec,106.7 mV
2.503 nsec,106.7 mV
2.503 nsec,106.6 mV
2.503 nsec,106.6 mV
2.503 nsec,106.5 mV
2.503 nsec,106.5 mV
2.503 nsec,106.4 mV
2.503 nsec,106.4 mV
2.503 nsec,106.4 mV
2.503 nsec,106.4 mV
2.503 nsec,106.3 mV
2.504 nsec,106.3 mV
2.504 nsec,106.3 mV
2.504 nsec,106.3 mV
2.504 nsec,106.4 mV
2.504 nsec,106.4 mV
2.504 nsec,106.4 mV
2.504 nsec,106.4 mV
2.504 nsec,106.5 mV
2.504 nsec,106.5 mV
2.504 nsec,106.6 mV
2.505 nsec,106.6 mV
2.505 nsec,106.7 mV
2.505 nsec,106.7 mV
2.505 nsec,106.7 mV
2.505 nsec,106.8 mV
2.505 nsec,106.8 mV
2.505 nsec,106.9 mV
2.505 nsec,106.9 mV
2.505 nsec,106.9 mV
2.505 nsec,107.0 mV
2.506 nsec,107.0 mV
2.506 nsec,107.0 mV
2.506 nsec,107.0 mV
2.506 nsec,107.0 mV
2.506 nsec,107.0 mV
2.506 nsec,107.0 mV
2.506 nsec,106.9 mV
2.506 nsec,106.9 mV
2.506 nsec,106.9 mV
2.506 nsec,106.8 mV
2.507 nsec,106.8 mV
2.507 nsec,106.7 mV
2.507 nsec,106.7 mV
2.507 nsec,106.6 mV
2.507 nsec,106.6 mV
2.507 nsec,106.5 mV
2.507 nsec,106.5 mV
2.507 nsec,106.4 mV
2.507 nsec,106.4 mV
2.507 nsec,106.4 mV
2.508 nsec,106.3 mV
2.508 nsec,106.3 mV
2.508 nsec,106.3 mV
2.508 nsec,106.3 mV
2.508 nsec,106.3 mV
2.508 nsec,106.3 mV
2.508 nsec,106.3 mV
2.508 nsec,106.4 mV
2.508 nsec,106.4 mV
2.508 nsec,106.4 mV
2.509 nsec,106.5 mV
2.509 nsec,106.6 mV
2.509 nsec,106.6 mV
2.509 nsec,106.7 mV
2.509 nsec,106.7 mV
2.509 nsec,106.8 mV
2.509 nsec,106.9 mV
2.509 nsec,106.9 mV
2.509 nsec,107.0 mV
2.509 nsec,107.0 mV
2.510 nsec,107.1 mV
2.510 nsec,107.1 mV
2.510 nsec,107.1 mV
2.510 nsec,107.1 mV
2.510 nsec,107.1 mV
2.510 nsec,107.1 mV
2.510 nsec,107.1 mV
2.510 nsec,107.0 mV
2.510 nsec,107.0 mV
2.510 nsec,106.9 mV
2.511 nsec,106.8 mV
2.511 nsec,106.8 mV
2.511 nsec,106.7 mV
2.511 nsec,106.6 mV
2.511 nsec,106.5 mV
2.511 nsec,106.5 mV
2.511 nsec,106.4 mV
2.511 nsec,106.3 mV
2.511 nsec,106.3 mV
2.511 nsec,106.2 mV
2.512 nsec,106.2 mV
2.512 nsec,106.2 mV
2.512 nsec,106.2 mV
2.512 nsec,106.2 mV
2.512 nsec,106.2 mV
2.512 nsec,106.2 mV
2.512 nsec,106.3 mV
2.512 nsec,106.3 mV
2.512 nsec,106.4 mV
2.512 nsec,106.5 mV
2.513 nsec,106.5 mV
2.513 nsec,106.6 mV
2.513 nsec,106.7 mV
2.513 nsec,106.8 mV
2.513 nsec,106.9 mV
2.513 nsec,106.9 mV
2.513 nsec,107.0 mV
2.513 nsec,107.1 mV
2.513 nsec,107.1 mV
2.513 nsec,107.1 mV
2.514 nsec,107.2 mV
2.514 nsec,107.2 mV
2.514 nsec,107.2 mV
2.514 nsec,107.1 mV
2.514 nsec,107.1 mV
2.514 nsec,107.1 mV
2.514 nsec,107.0 mV
2.514 nsec,106.9 mV
2.514 nsec,106.9 mV
2.514 nsec,106.8 mV
2.515 nsec,106.7 mV
2.515 nsec,106.6 mV
2.515 nsec,106.6 mV
2.515 nsec,106.5 mV
2.515 nsec,106.4 mV
2.515 nsec,106.3 mV
2.515 nsec,106.3 mV
2.515 nsec,106.2 mV
2.515 nsec,106.2 mV
2.515 nsec,106.2 mV
2.516 nsec,106.2 mV
2.516 nsec,106.2 mV
2.516 nsec,106.2 mV
2.516 nsec,106.2 mV
2.516 nsec,106.3 mV
2.516 nsec,106.3 mV
2.516 nsec,106.4 mV
2.516 nsec,106.5 mV
2.516 nsec,106.5 mV
2.516 nsec,106.6 mV
2.517 nsec,106.7 mV
2.517 nsec,106.7 mV
2.517 nsec,106.8 mV
2.517 nsec,106.9 mV
2.517 nsec,106.9 mV
2.517 nsec,107.0 mV
2.517 nsec,107.0 mV
2.517 nsec,107.1 mV
2.517 nsec,107.1 mV
2.517 nsec,107.1 mV
2.518 nsec,107.1 mV
2.518 nsec,107.1 mV
2.518 nsec,107.0 mV
2.518 nsec,107.0 mV
2.518 nsec,107.0 mV
2.518 nsec,106.9 mV
2.518 nsec,106.9 mV
2.518 nsec,106.8 mV
2.518 nsec,106.8 mV
2.518 nsec,106.7 mV
2.519 nsec,106.6 mV
2.519 nsec,106.6 mV
2.519 nsec,106.5 mV
2.519 nsec,106.5 mV
2.519 nsec,106.4 mV
2.519 nsec,106.4 mV
2.519 nsec,106.4 mV
2.519 nsec,106.3 mV
2.519 nsec,106.3 mV
2.519 nsec,106.3 mV
2.520 nsec,106.3 mV
2.520 nsec,106.3 mV
2.520 nsec,106.3 mV
2.520 nsec,106.4 mV
2.520 nsec,106.4 mV
2.520 nsec,106.4 mV
2.520 nsec,106.5 mV
2.520 nsec,106.5 mV
2.520 nsec,106.6 mV
2.520 nsec,106.6 mV
2.521 nsec,106.6 mV
2.521 nsec,106.7 mV
2.521 nsec,106.7 mV
2.521 nsec,106.8 mV
2.521 nsec,106.8 mV
2.521 nsec,106.9 mV
2.521 nsec,106.9 mV
2.521 nsec,106.9 mV
2.521 nsec,107.0 mV
2.521 nsec,107.0 mV
2.522 nsec,107.0 mV
2.522 nsec,107.0 mV
2.522 nsec,107.0 mV
2.522 nsec,107.0 mV
2.522 nsec,107.0 mV
2.522 nsec,106.9 mV
2.522 nsec,106.9 mV
2.522 nsec,106.9 mV
2.522 nsec,106.8 mV
2.522 nsec,106.8 mV
2.523 nsec,106.7 mV
2.523 nsec,106.7 mV
2.523 nsec,106.7 mV
2.523 nsec,106.6 mV
2.523 nsec,106.6 mV
2.523 nsec,106.5 mV
2.523 nsec,106.5 mV
2.523 nsec,106.4 mV
2.523 nsec,106.4 mV
2.523 nsec,106.4 mV
2.524 nsec,106.3 mV
2.524 nsec,106.3 mV
2.524 nsec,106.3 mV
2.524 nsec,106.3 mV
2.524 nsec,106.3 mV
2.524 nsec,106.3 mV
2.524 nsec,106.4 mV
2.524 nsec,106.4 mV
2.524 nsec,106.4 mV
2.524 nsec,106.5 mV
2.525 nsec,106.5 mV
2.525 nsec,106.6 mV
2.525 nsec,106.6 mV
2.525 nsec,106.7 mV
2.525 nsec,106.8 mV
2.525 nsec,106.8 mV
2.525 nsec,106.9 mV
2.525 nsec,106.9 mV
2.525 nsec,107.0 mV
2.525 nsec,107.0 mV
2.526 nsec,107.0 mV
2.526 nsec,107.1 mV
2.526 nsec,107.1 mV
2.526 nsec,107.1 mV
2.526 nsec,107.1 mV
2.526 nsec,107.1 mV
2.526 nsec,107.0 mV
2.526 nsec,107.0 mV
2.526 nsec,106.9 mV
2.526 nsec,106.9 mV
2.527 nsec,106.8 mV
2.527 nsec,106.7 mV
2.527 nsec,106.7 mV
2.527 nsec,106.6 mV
2.527 nsec,106.5 mV
2.527 nsec,106.5 mV
2.527 nsec,106.4 mV
2.527 nsec,106.3 mV
2.527 nsec,106.3 mV
2.527 nsec,106.2 mV
2.528 nsec,106.2 mV
2.528 nsec,106.2 mV
2.528 nsec,106.2 mV
2.528 nsec,106.2 mV
2.528 nsec,106.2 mV
2.528 nsec,106.3 mV
2.528 nsec,106.3 mV
2.528 nsec,106.4 mV
2.528 nsec,106.4 mV
2.528 nsec,106.5 mV
2.529 nsec,106.6 mV
2.529 nsec,106.7 mV
2.529 nsec,106.7 mV
2.529 nsec,106.8 mV
2.529 nsec,106.9 mV
2.529 nsec,107.0 mV
2.529 nsec,107.0 mV
2.529 nsec,107.1 mV
2.529 nsec,107.1 mV
2.529 nsec,107.1 mV
2.530 nsec,107.2 mV
2.530 nsec,107.2 mV
2.530 nsec,107.2 mV
2.530 nsec,107.1 mV
2.530 nsec,107.1 mV
2.530 nsec,107.1 mV
2.530 nsec,107.0 mV
2.530 nsec,106.9 mV
2.530 nsec,106.9 mV
2.530 nsec,106.8 mV
2.531 nsec,106.7 mV
2.531 nsec,106.6 mV
2.531 nsec,106.5 mV
2.531 nsec,106.5 mV
2.531 nsec,106.4 mV
2.531 nsec,106.3 mV
2.531 nsec,106.3 mV
2.531 nsec,106.2 mV
2.531 nsec,106.2 mV
2.531 nsec,106.2 mV
2.532 nsec,106.2 mV
2.532 nsec,106.2 mV
2.532 nsec,106.2 mV
2.532 nsec,106.3 mV
2.532 nsec,106.3 mV
2.532 nsec,106.4 mV
2.532 nsec,106.4 mV
2.532 nsec,106.5 mV
2.532 nsec,106.6 mV
2.532 nsec,106.6 mV
2.533 nsec,106.7 mV
2.533 nsec,106.8 mV
2.533 nsec,106.9 mV
2.533 nsec,106.9 mV
2.533 nsec,107.0 mV
2.533 nsec,107.0 mV
2.533 nsec,107.1 mV
2.533 nsec,107.1 mV
2.533 nsec,107.1 mV
2.533 nsec,107.1 mV
2.534 nsec,107.1 mV
2.534 nsec,107.1 mV
2.534 nsec,107.1 mV
2.534 nsec,107.0 mV
2.534 nsec,107.0 mV
2.534 nsec,106.9 mV
2.534 nsec,106.9 mV
2.534 nsec,106.8 mV
2.534 nsec,106.7 mV
2.534 nsec,106.7 mV
2.535 nsec,106.6 mV
2.535 nsec,106.5 mV
2.535 nsec,106.5 mV
2.535 nsec,106.4 mV
2.535 nsec,106.4 mV
2.535 nsec,106.4 mV
2.535 nsec,106.3 mV
2.535 nsec,106.3 mV
2.535 nsec,106.3 mV
2.535 nsec,106.3 mV
2.536 nsec,106.3 mV
2.536 nsec,106.3 mV
2.536 nsec,106.4 mV
2.536 nsec,106.4 mV
2.536 nsec,106.4 mV
2.536 nsec,106.5 mV
2.536 nsec,106.5 mV
2.536 nsec,106.6 mV
2.536 nsec,106.6 mV
2.536 nsec,106.7 mV
2.537 nsec,106.7 mV
2.537 nsec,106.8 mV
2.537 nsec,106.8 mV
2.537 nsec,106.9 mV
2.537 nsec,106.9 mV
2.537 nsec,106.9 mV
2.537 nsec,107.0 mV
2.537 nsec,107.0 mV
2.537 nsec,107.0 mV
2.537 nsec,107.0 mV
2.538 nsec,107.0 mV
2.538 nsec,107.0 mV
2.538 nsec,107.0 mV
2.538 nsec,107.0 mV
2.538 nsec,106.9 mV
2.538 nsec,106.9 mV
2.538 nsec,106.9 mV
2.538 nsec,106.8 mV
2.538 nsec,106.8 mV
2.538 nsec,106.7 mV
2.539 nsec,106.7 mV
2.539 nsec,106.7 mV
2.539 nsec,106.6 mV
2.539 nsec,106.6 mV
2.539 nsec,106.5 mV
2.539 nsec,106.5 mV
2.539 nsec,106.5 mV
2.539 nsec,106.4 mV
2.539 nsec,106.4 mV
2.539 nsec,106.4 mV
2.540 nsec,106.4 mV
2.540 nsec,106.4 mV
2.540 nsec,106.4 mV
2.540 nsec,106.4 mV
2.540 nsec,106.4 mV
2.540 nsec,106.5 mV
2.540 nsec,106.5 mV
2.540 nsec,106.5 mV
2.540 nsec,106.6 mV
2.540 nsec,106.6 mV
2.541 nsec,106.7 mV
2.541 nsec,106.7 mV
2.541 nsec,106.8 mV
2.541 nsec,106.8 mV
2.541 nsec,106.9 mV
2.541 nsec,106.9 mV
2.541 nsec,107.0 mV
2.541 nsec,107.0 mV
2.541 nsec,107.1 mV
2.541 nsec,107.1 mV
2.542 nsec,107.1 mV
2.542 nsec,107.1 mV
2.542 nsec,107.1 mV
2.542 nsec,107.1 mV
2.542 nsec,107.1 mV
2.542 nsec,107.1 mV
2.542 nsec,107.0 mV
2.542 nsec,107.0 mV
2.542 nsec,106.9 mV
2.542 nsec,106.9 mV
2.543 nsec,106.8 mV
2.543 nsec,106.8 mV
2.543 nsec,106.7 mV
2.543 nsec,106.6 mV
2.543 nsec,106.6 mV
2.543 nsec,106.5 mV
2.543 nsec,106.5 mV
2.543 nsec,106.4 mV
2.543 nsec,106.4 mV
2.543 nsec,106.4 mV
2.544 nsec,106.4 mV
2.544 nsec,106.3 mV
2.544 nsec,106.4 mV
2.544 nsec,106.4 mV
2.544 nsec,106.4 mV
2.544 nsec,106.5 mV
2.544 nsec,106.5 mV
2.544 nsec,106.6 mV
2.544 nsec,106.6 mV
2.544 nsec,106.7 mV
2.545 nsec,106.8 mV
2.545 nsec,106.9 mV
2.545 nsec,106.9 mV
2.545 nsec,107.0 mV
2.545 nsec,107.1 mV
2.545 nsec,107.2 mV
2.545 nsec,107.2 mV
2.545 nsec,107.3 mV
2.545 nsec,107.3 mV
2.545 nsec,107.3 mV
2.546 nsec,107.3 mV
2.546 nsec,107.3 mV
2.546 nsec,107.3 mV
2.546 nsec,107.3 mV
2.546 nsec,107.3 mV
2.546 nsec,107.2 mV
2.546 nsec,107.1 mV
2.546 nsec,107.1 mV
2.546 nsec,107.0 mV
2.546 nsec,106.9 mV
2.547 nsec,106.9 mV
2.547 nsec,106.8 mV
2.547 nsec,106.7 mV
2.547 nsec,106.6 mV
2.547 nsec,106.6 mV
2.547 nsec,106.5 mV
2.547 nsec,106.5 mV
2.547 nsec,106.5 mV
2.547 nsec,106.5 mV
2.547 nsec,106.5 mV
2.548 nsec,106.5 mV
2.548 nsec,106.5 mV
2.548 nsec,106.5 mV
2.548 nsec,106.6 mV
2.548 nsec,106.7 mV
2.548 nsec,106.7 mV
2.548 nsec,106.8 mV
2.548 nsec,106.9 mV
2.548 nsec,107.0 mV
2.548 nsec,107.1 mV
2.549 nsec,107.2 mV
2.549 nsec,107.2 mV
2.549 nsec,107.3 mV
2.549 nsec,107.4 mV
2.549 nsec,107.4 mV
2.549 nsec,107.5 mV
2.549 nsec,107.5 mV
2.549 nsec,107.6 mV
2.549 nsec,107.6 mV
2.549 nsec,107.6 mV
2.550 nsec,107.6 mV
2.550 nsec,107.5 mV
2.550 nsec,107.5 mV
2.550 nsec,107.5 mV
2.550 nsec,107.4 mV
2.550 nsec,107.4 mV
2.550 nsec,107.3 mV
2.550 nsec,107.2 mV
2.550 nsec,107.2 mV
2.550 nsec,107.1 mV
2.551 nsec,107.1 mV
2.551 nsec,107.0 mV
2.551 nsec,107.0 mV
2.551 nsec,106.9 mV
2.551 nsec,106.9 mV
2.551 nsec,106.9 mV
2.551 nsec,106.9 mV
2.551 nsec,106.9 mV
2.551 nsec,106.9 mV
2.551 nsec,106.9 mV
2.552 nsec,107.0 mV
2.552 nsec,107.0 mV
2.552 nsec,107.1 mV
2.552 nsec,107.1 mV
2.552 nsec,107.2 mV
2.552 nsec,107.3 mV
2.552 nsec,107.4 mV
2.552 nsec,107.4 mV
2.552 nsec,107.5 mV
2.552 nsec,107.6 mV
2.553 nsec,107.6 mV
2.553 nsec,107.7 mV
2.553 nsec,107.8 mV
2.553 nsec,107.8 mV
2.553 nsec,107.9 mV
2.553 nsec,107.9 mV
2.553 nsec,107.9 mV
2.553 nsec,107.9 mV
2.553 nsec,108.0 mV
2.553 nsec,108.0 mV
2.554 nsec,108.0 mV
2.554 nsec,107.9 mV
2.554 nsec,107.9 mV
2.554 nsec,107.9 mV
2.554 nsec,107.9 mV
2.554 nsec,107.9 mV
2.554 nsec,107.8 mV
2.554 nsec,107.8 mV
2.554 nsec,107.8 mV
2.554 nsec,107.7 mV
2.555 nsec,107.7 mV
2.555 nsec,107.7 mV
2.555 nsec,107.7 mV
2.555 nsec,107.7 mV
2.555 nsec,107.7 mV
2.555 nsec,107.7 mV
2.555 nsec,107.7 mV
2.555 nsec,107.7 mV
2.555 nsec,107.7 mV
2.555 nsec,107.7 mV
2.556 nsec,107.8 mV
2.556 nsec,107.8 mV
2.556 nsec,107.9 mV
2.556 nsec,107.9 mV
2.556 nsec,108.0 mV
2.556 nsec,108.0 mV
2.556 nsec,108.1 mV
2.556 nsec,108.2 mV
2.556 nsec,108.2 mV
2.556 nsec,108.3 mV
2.557 nsec,108.4 mV
2.557 nsec,108.4 mV
2.557 nsec,108.5 mV
2.557 nsec,108.6 mV
2.557 nsec,108.6 mV
2.557 nsec,108.7 mV
2.557 nsec,108.8 mV
2.557 nsec,108.8 mV
2.557 nsec,108.8 mV
2.557 nsec,108.9 mV
2.558 nsec,108.9 mV
2.558 nsec,108.9 mV
2.558 nsec,108.9 mV
2.558 nsec,108.9 mV
2.558 nsec,108.9 mV
2.558 nsec,108.9 mV
2.558 nsec,108.9 mV
2.558 nsec,108.9 mV
2.558 nsec,108.9 mV
2.558 nsec,108.9 mV
2.559 nsec,108.8 mV
2.559 nsec,108.8 mV
2.559 nsec,108.8 mV
2.559 nsec,108.8 mV
2.559 nsec,108.8 mV
2.559 nsec,108.8 mV
2.559 nsec,108.8 mV
2.559 nsec,108.8 mV
2.559 nsec,108.8 mV
2.559 nsec,108.8 mV
2.560 nsec,108.8 mV
2.560 nsec,108.9 mV
2.560 nsec,108.9 mV
2.560 nsec,109.0 mV
2.560 nsec,109.1 mV
2.560 nsec,109.2 mV
2.560 nsec,109.3 mV
2.560 nsec,109.3 mV
2.560 nsec,109.5 mV
2.560 nsec,109.6 mV
2.561 nsec,109.7 mV
2.561 nsec,109.8 mV
