"time
References : ['vcap512']
Dependency : [time]
Num. Points : [30006]
Matrix Size : scalar
Type : Real","vcap512
References : []
Dependency : [time]
Num. Points : [30006]
Matrix Size : scalar
Type : Real"
2.091 nsec,281.1 mV
2.091 nsec,281.0 mV
2.091 nsec,281.0 mV
2.092 nsec,281.0 mV
2.092 nsec,281.0 mV
2.092 nsec,280.9 mV
2.092 nsec,280.9 mV
2.092 nsec,280.8 mV
2.092 nsec,280.7 mV
2.092 nsec,280.7 mV
2.092 nsec,280.6 mV
2.092 nsec,280.5 mV
2.092 nsec,280.4 mV
2.093 nsec,280.3 mV
2.093 nsec,280.3 mV
2.093 nsec,280.2 mV
2.093 nsec,280.1 mV
2.093 nsec,280.0 mV
2.093 nsec,279.9 mV
2.093 nsec,279.8 mV
2.093 nsec,279.7 mV
2.093 nsec,279.6 mV
2.093 nsec,279.6 mV
2.094 nsec,279.5 mV
2.094 nsec,279.4 mV
2.094 nsec,279.4 mV
2.094 nsec,279.3 mV
2.094 nsec,279.3 mV
2.094 nsec,279.3 mV
2.094 nsec,279.3 mV
2.094 nsec,279.3 mV
2.094 nsec,279.4 mV
2.094 nsec,279.4 mV
2.095 nsec,279.5 mV
2.095 nsec,279.6 mV
2.095 nsec,279.7 mV
2.095 nsec,279.8 mV
2.095 nsec,280.0 mV
2.095 nsec,280.1 mV
2.095 nsec,280.3 mV
2.095 nsec,280.4 mV
2.095 nsec,280.6 mV
2.095 nsec,280.7 mV
2.096 nsec,280.9 mV
2.096 nsec,281.0 mV
2.096 nsec,281.2 mV
2.096 nsec,281.3 mV
2.096 nsec,281.4 mV
2.096 nsec,281.4 mV
2.096 nsec,281.5 mV
2.096 nsec,281.5 mV
2.096 nsec,281.5 mV
2.096 nsec,281.4 mV
2.097 nsec,281.4 mV
2.097 nsec,281.3 mV
2.097 nsec,281.2 mV
2.097 nsec,281.0 mV
2.097 nsec,280.9 mV
2.097 nsec,280.7 mV
2.097 nsec,280.5 mV
2.097 nsec,280.3 mV
2.097 nsec,280.1 mV
2.097 nsec,279.9 mV
2.098 nsec,279.8 mV
2.098 nsec,279.6 mV
2.098 nsec,279.4 mV
2.098 nsec,279.3 mV
2.098 nsec,279.2 mV
2.098 nsec,279.1 mV
2.098 nsec,279.0 mV
2.098 nsec,279.0 mV
2.098 nsec,278.9 mV
2.098 nsec,279.0 mV
2.099 nsec,279.0 mV
2.099 nsec,279.1 mV
2.099 nsec,279.2 mV
2.099 nsec,279.3 mV
2.099 nsec,279.4 mV
2.099 nsec,279.6 mV
2.099 nsec,279.7 mV
2.099 nsec,279.9 mV
2.099 nsec,280.1 mV
2.099 nsec,280.3 mV
2.100 nsec,280.4 mV
2.100 nsec,280.6 mV
2.100 nsec,280.7 mV
2.100 nsec,280.9 mV
2.100 nsec,281.0 mV
2.100 nsec,281.1 mV
2.100 nsec,281.2 mV
2.100 nsec,281.2 mV
2.100 nsec,281.3 mV
2.100 nsec,281.3 mV
2.101 nsec,281.3 mV
2.101 nsec,281.2 mV
2.101 nsec,281.2 mV
2.101 nsec,281.1 mV
2.101 nsec,281.1 mV
2.101 nsec,281.0 mV
2.101 nsec,280.9 mV
2.101 nsec,280.8 mV
2.101 nsec,280.7 mV
2.101 nsec,280.5 mV
2.102 nsec,280.4 mV
2.102 nsec,280.3 mV
2.102 nsec,280.2 mV
2.102 nsec,280.1 mV
2.102 nsec,280.0 mV
2.102 nsec,279.9 mV
2.102 nsec,279.8 mV
2.102 nsec,279.8 mV
2.102 nsec,279.7 mV
2.102 nsec,279.6 mV
2.103 nsec,279.6 mV
2.103 nsec,279.6 mV
2.103 nsec,279.5 mV
2.103 nsec,279.5 mV
2.103 nsec,279.5 mV
2.103 nsec,279.5 mV
2.103 nsec,279.5 mV
2.103 nsec,279.5 mV
2.103 nsec,279.5 mV
2.103 nsec,279.6 mV
2.104 nsec,279.6 mV
2.104 nsec,279.6 mV
2.104 nsec,279.7 mV
2.104 nsec,279.8 mV
2.104 nsec,279.8 mV
2.104 nsec,279.9 mV
2.104 nsec,280.0 mV
2.104 nsec,280.1 mV
2.104 nsec,280.2 mV
2.104 nsec,280.3 mV
2.105 nsec,280.4 mV
2.105 nsec,280.5 mV
2.105 nsec,280.6 mV
2.105 nsec,280.8 mV
2.105 nsec,280.9 mV
2.105 nsec,281.0 mV
2.105 nsec,281.0 mV
2.105 nsec,281.1 mV
2.105 nsec,281.2 mV
2.105 nsec,281.2 mV
2.106 nsec,281.3 mV
2.106 nsec,281.3 mV
2.106 nsec,281.3 mV
2.106 nsec,281.2 mV
2.106 nsec,281.2 mV
2.106 nsec,281.1 mV
2.106 nsec,281.0 mV
2.106 nsec,280.9 mV
2.106 nsec,280.8 mV
2.106 nsec,280.6 mV
2.107 nsec,280.5 mV
2.107 nsec,280.3 mV
2.107 nsec,280.1 mV
2.107 nsec,279.9 mV
2.107 nsec,279.8 mV
2.107 nsec,279.6 mV
2.107 nsec,279.5 mV
2.107 nsec,279.3 mV
2.107 nsec,279.2 mV
2.107 nsec,279.1 mV
2.108 nsec,279.0 mV
2.108 nsec,279.0 mV
2.108 nsec,279.0 mV
2.108 nsec,279.0 mV
2.108 nsec,279.0 mV
2.108 nsec,279.1 mV
2.108 nsec,279.2 mV
2.108 nsec,279.3 mV
2.108 nsec,279.4 mV
2.108 nsec,279.6 mV
2.109 nsec,279.7 mV
2.109 nsec,279.9 mV
2.109 nsec,280.1 mV
2.109 nsec,280.3 mV
2.109 nsec,280.5 mV
2.109 nsec,280.7 mV
2.109 nsec,280.8 mV
2.109 nsec,281.0 mV
2.109 nsec,281.1 mV
2.109 nsec,281.3 mV
2.110 nsec,281.4 mV
2.110 nsec,281.4 mV
2.110 nsec,281.5 mV
2.110 nsec,281.5 mV
2.110 nsec,281.5 mV
2.110 nsec,281.4 mV
2.110 nsec,281.3 mV
2.110 nsec,281.3 mV
2.110 nsec,281.2 mV
2.110 nsec,281.0 mV
2.111 nsec,280.9 mV
2.111 nsec,280.7 mV
2.111 nsec,280.6 mV
2.111 nsec,280.4 mV
2.111 nsec,280.3 mV
2.111 nsec,280.1 mV
2.111 nsec,280.0 mV
2.111 nsec,279.8 mV
2.111 nsec,279.7 mV
2.111 nsec,279.6 mV
2.112 nsec,279.5 mV
2.112 nsec,279.4 mV
2.112 nsec,279.4 mV
2.112 nsec,279.3 mV
2.112 nsec,279.3 mV
2.112 nsec,279.3 mV
2.112 nsec,279.3 mV
2.112 nsec,279.3 mV
2.112 nsec,279.4 mV
2.112 nsec,279.5 mV
2.113 nsec,279.5 mV
2.113 nsec,279.6 mV
2.113 nsec,279.7 mV
2.113 nsec,279.8 mV
2.113 nsec,279.9 mV
2.113 nsec,280.0 mV
2.113 nsec,280.1 mV
2.113 nsec,280.2 mV
2.113 nsec,280.2 mV
2.113 nsec,280.3 mV
2.114 nsec,280.4 mV
2.114 nsec,280.5 mV
2.114 nsec,280.6 mV
2.114 nsec,280.7 mV
2.114 nsec,280.7 mV
2.114 nsec,280.8 mV
2.114 nsec,280.8 mV
2.114 nsec,280.9 mV
2.114 nsec,280.9 mV
2.114 nsec,281.0 mV
2.115 nsec,281.0 mV
2.115 nsec,281.0 mV
2.115 nsec,281.0 mV
2.115 nsec,281.0 mV
2.115 nsec,281.0 mV
2.115 nsec,281.0 mV
2.115 nsec,280.9 mV
2.115 nsec,280.9 mV
2.115 nsec,280.8 mV
2.115 nsec,280.7 mV
2.116 nsec,280.7 mV
2.116 nsec,280.6 mV
2.116 nsec,280.5 mV
2.116 nsec,280.3 mV
2.116 nsec,280.2 mV
2.116 nsec,280.1 mV
2.116 nsec,280.0 mV
2.116 nsec,279.8 mV
2.116 nsec,279.7 mV
2.116 nsec,279.6 mV
2.117 nsec,279.5 mV
2.117 nsec,279.4 mV
2.117 nsec,279.3 mV
2.117 nsec,279.2 mV
2.117 nsec,279.2 mV
2.117 nsec,279.2 mV
2.117 nsec,279.2 mV
2.117 nsec,279.2 mV
2.117 nsec,279.2 mV
2.117 nsec,279.3 mV
2.118 nsec,279.3 mV
2.118 nsec,279.4 mV
2.118 nsec,279.6 mV
2.118 nsec,279.7 mV
2.118 nsec,279.9 mV
2.118 nsec,280.0 mV
2.118 nsec,280.2 mV
2.118 nsec,280.4 mV
2.118 nsec,280.6 mV
2.118 nsec,280.7 mV
2.119 nsec,280.9 mV
2.119 nsec,281.1 mV
2.119 nsec,281.2 mV
2.119 nsec,281.3 mV
2.119 nsec,281.4 mV
2.119 nsec,281.5 mV
2.119 nsec,281.5 mV
2.119 nsec,281.5 mV
2.119 nsec,281.5 mV
2.119 nsec,281.4 mV
2.120 nsec,281.4 mV
2.120 nsec,281.3 mV
2.120 nsec,281.1 mV
2.120 nsec,281.0 mV
2.120 nsec,280.8 mV
2.120 nsec,280.7 mV
2.120 nsec,280.5 mV
2.120 nsec,280.3 mV
2.120 nsec,280.1 mV
2.120 nsec,279.9 mV
2.121 nsec,279.8 mV
2.121 nsec,279.6 mV
2.121 nsec,279.4 mV
2.121 nsec,279.3 mV
2.121 nsec,279.2 mV
2.121 nsec,279.1 mV
2.121 nsec,279.1 mV
2.121 nsec,279.1 mV
2.121 nsec,279.1 mV
2.121 nsec,279.1 mV
2.122 nsec,279.1 mV
2.122 nsec,279.2 mV
2.122 nsec,279.3 mV
2.122 nsec,279.4 mV
2.122 nsec,279.5 mV
2.122 nsec,279.7 mV
2.122 nsec,279.8 mV
2.122 nsec,280.0 mV
2.122 nsec,280.1 mV
2.122 nsec,280.3 mV
2.123 nsec,280.4 mV
2.123 nsec,280.5 mV
2.123 nsec,280.7 mV
2.123 nsec,280.8 mV
2.123 nsec,280.9 mV
2.123 nsec,280.9 mV
2.123 nsec,281.0 mV
2.123 nsec,281.1 mV
2.123 nsec,281.1 mV
2.123 nsec,281.1 mV
2.124 nsec,281.1 mV
2.124 nsec,281.1 mV
2.124 nsec,281.1 mV
2.124 nsec,281.0 mV
2.124 nsec,281.0 mV
2.124 nsec,280.9 mV
2.124 nsec,280.8 mV
2.124 nsec,280.8 mV
2.124 nsec,280.7 mV
2.124 nsec,280.6 mV
2.125 nsec,280.5 mV
2.125 nsec,280.4 mV
2.125 nsec,280.3 mV
2.125 nsec,280.3 mV
2.125 nsec,280.2 mV
2.125 nsec,280.1 mV
2.125 nsec,280.0 mV
2.125 nsec,279.9 mV
2.125 nsec,279.8 mV
2.125 nsec,279.8 mV
2.126 nsec,279.7 mV
2.126 nsec,279.6 mV
2.126 nsec,279.6 mV
2.126 nsec,279.5 mV
2.126 nsec,279.5 mV
2.126 nsec,279.5 mV
2.126 nsec,279.5 mV
2.126 nsec,279.4 mV
2.126 nsec,279.5 mV
2.126 nsec,279.5 mV
2.127 nsec,279.5 mV
2.127 nsec,279.5 mV
2.127 nsec,279.6 mV
2.127 nsec,279.7 mV
2.127 nsec,279.7 mV
2.127 nsec,279.8 mV
2.127 nsec,279.9 mV
2.127 nsec,280.0 mV
2.127 nsec,280.2 mV
2.127 nsec,280.3 mV
2.128 nsec,280.4 mV
2.128 nsec,280.6 mV
2.128 nsec,280.7 mV
2.128 nsec,280.8 mV
2.128 nsec,280.9 mV
2.128 nsec,281.0 mV
2.128 nsec,281.1 mV
2.128 nsec,281.2 mV
2.128 nsec,281.3 mV
2.128 nsec,281.3 mV
2.129 nsec,281.3 mV
2.129 nsec,281.3 mV
2.129 nsec,281.3 mV
2.129 nsec,281.3 mV
2.129 nsec,281.2 mV
2.129 nsec,281.1 mV
2.129 nsec,281.0 mV
2.129 nsec,280.8 mV
2.129 nsec,280.7 mV
2.129 nsec,280.5 mV
2.130 nsec,280.3 mV
2.130 nsec,280.1 mV
2.130 nsec,280.0 mV
2.130 nsec,279.8 mV
2.130 nsec,279.6 mV
2.130 nsec,279.5 mV
2.130 nsec,279.3 mV
2.130 nsec,279.2 mV
2.130 nsec,279.1 mV
2.130 nsec,279.0 mV
2.131 nsec,279.0 mV
2.131 nsec,279.0 mV
2.131 nsec,279.0 mV
2.131 nsec,279.0 mV
2.131 nsec,279.1 mV
2.131 nsec,279.2 mV
2.131 nsec,279.3 mV
2.131 nsec,279.5 mV
2.131 nsec,279.6 mV
2.131 nsec,279.8 mV
2.132 nsec,280.0 mV
2.132 nsec,280.1 mV
2.132 nsec,280.3 mV
2.132 nsec,280.5 mV
2.132 nsec,280.7 mV
2.132 nsec,280.8 mV
2.132 nsec,281.0 mV
2.132 nsec,281.1 mV
2.132 nsec,281.2 mV
2.132 nsec,281.3 mV
2.133 nsec,281.3 mV
2.133 nsec,281.4 mV
2.133 nsec,281.4 mV
2.133 nsec,281.4 mV
2.133 nsec,281.3 mV
2.133 nsec,281.3 mV
2.133 nsec,281.2 mV
2.133 nsec,281.1 mV
2.133 nsec,280.9 mV
2.133 nsec,280.8 mV
2.134 nsec,280.7 mV
2.134 nsec,280.5 mV
2.134 nsec,280.4 mV
2.134 nsec,280.2 mV
2.134 nsec,280.1 mV
2.134 nsec,280.0 mV
2.134 nsec,279.9 mV
2.134 nsec,279.8 mV
2.134 nsec,279.7 mV
2.134 nsec,279.6 mV
2.135 nsec,279.5 mV
2.135 nsec,279.5 mV
2.135 nsec,279.4 mV
2.135 nsec,279.4 mV
2.135 nsec,279.4 mV
2.135 nsec,279.4 mV
2.135 nsec,279.4 mV
2.135 nsec,279.5 mV
2.135 nsec,279.5 mV
2.135 nsec,279.6 mV
2.136 nsec,279.6 mV
2.136 nsec,279.7 mV
2.136 nsec,279.8 mV
2.136 nsec,279.9 mV
2.136 nsec,279.9 mV
2.136 nsec,280.0 mV
2.136 nsec,280.1 mV
2.136 nsec,280.2 mV
2.136 nsec,280.3 mV
2.136 nsec,280.4 mV
2.137 nsec,280.4 mV
2.137 nsec,280.5 mV
2.137 nsec,280.6 mV
2.137 nsec,280.7 mV
2.137 nsec,280.7 mV
2.137 nsec,280.8 mV
2.137 nsec,280.9 mV
2.137 nsec,280.9 mV
2.137 nsec,281.0 mV
2.137 nsec,281.0 mV
2.138 nsec,281.0 mV
2.138 nsec,281.0 mV
2.138 nsec,281.0 mV
2.138 nsec,281.0 mV
2.138 nsec,281.0 mV
2.138 nsec,280.9 mV
2.138 nsec,280.9 mV
2.138 nsec,280.8 mV
2.138 nsec,280.7 mV
2.138 nsec,280.6 mV
2.139 nsec,280.5 mV
2.139 nsec,280.4 mV
2.139 nsec,280.3 mV
2.139 nsec,280.2 mV
2.139 nsec,280.0 mV
2.139 nsec,279.9 mV
2.139 nsec,279.8 mV
2.139 nsec,279.6 mV
2.139 nsec,279.5 mV
2.139 nsec,279.4 mV
2.140 nsec,279.3 mV
2.140 nsec,279.2 mV
2.140 nsec,279.2 mV
2.140 nsec,279.2 mV
2.140 nsec,279.1 mV
2.140 nsec,279.1 mV
2.140 nsec,279.2 mV
2.140 nsec,279.2 mV
2.140 nsec,279.3 mV
2.140 nsec,279.4 mV
2.141 nsec,279.6 mV
2.141 nsec,279.7 mV
2.141 nsec,279.9 mV
2.141 nsec,280.0 mV
2.141 nsec,280.2 mV
2.141 nsec,280.4 mV
2.141 nsec,280.6 mV
2.141 nsec,280.7 mV
2.141 nsec,280.9 mV
2.141 nsec,281.0 mV
2.142 nsec,281.2 mV
2.142 nsec,281.3 mV
2.142 nsec,281.4 mV
2.142 nsec,281.4 mV
2.142 nsec,281.5 mV
2.142 nsec,281.5 mV
2.142 nsec,281.5 mV
2.142 nsec,281.4 mV
2.142 nsec,281.3 mV
2.142 nsec,281.2 mV
2.143 nsec,281.1 mV
2.143 nsec,281.0 mV
2.143 nsec,280.8 mV
2.143 nsec,280.6 mV
2.143 nsec,280.5 mV
2.143 nsec,280.3 mV
2.143 nsec,280.1 mV
2.143 nsec,279.9 mV
2.143 nsec,279.7 mV
2.143 nsec,279.6 mV
2.144 nsec,279.5 mV
2.144 nsec,279.3 mV
2.144 nsec,279.2 mV
2.144 nsec,279.2 mV
2.144 nsec,279.1 mV
2.144 nsec,279.1 mV
2.144 nsec,279.1 mV
2.144 nsec,279.1 mV
2.144 nsec,279.2 mV
2.144 nsec,279.3 mV
2.145 nsec,279.4 mV
2.145 nsec,279.5 mV
2.145 nsec,279.6 mV
2.145 nsec,279.7 mV
2.145 nsec,279.9 mV
2.145 nsec,280.0 mV
2.145 nsec,280.1 mV
2.145 nsec,280.3 mV
2.145 nsec,280.4 mV
2.145 nsec,280.5 mV
2.146 nsec,280.7 mV
2.146 nsec,280.8 mV
2.146 nsec,280.9 mV
2.146 nsec,280.9 mV
2.146 nsec,281.0 mV
2.146 nsec,281.0 mV
2.146 nsec,281.1 mV
2.146 nsec,281.1 mV
2.146 nsec,281.1 mV
2.146 nsec,281.1 mV
2.147 nsec,281.0 mV
2.147 nsec,281.0 mV
2.147 nsec,280.9 mV
2.147 nsec,280.9 mV
2.147 nsec,280.8 mV
2.147 nsec,280.7 mV
2.147 nsec,280.6 mV
2.147 nsec,280.6 mV
2.147 nsec,280.5 mV
2.147 nsec,280.4 mV
2.148 nsec,280.3 mV
2.148 nsec,280.2 mV
2.148 nsec,280.1 mV
2.148 nsec,280.1 mV
2.148 nsec,280.0 mV
2.148 nsec,279.9 mV
2.148 nsec,279.8 mV
2.148 nsec,279.8 mV
2.148 nsec,279.7 mV
2.148 nsec,279.6 mV
2.149 nsec,279.6 mV
2.149 nsec,279.5 mV
2.149 nsec,279.5 mV
2.149 nsec,279.5 mV
2.149 nsec,279.5 mV
2.149 nsec,279.5 mV
2.149 nsec,279.5 mV
2.149 nsec,279.5 mV
2.149 nsec,279.5 mV
2.149 nsec,279.6 mV
2.150 nsec,279.6 mV
2.150 nsec,279.7 mV
2.150 nsec,279.8 mV
2.150 nsec,279.9 mV
2.150 nsec,280.0 mV
2.150 nsec,280.1 mV
2.150 nsec,280.3 mV
2.150 nsec,280.4 mV
2.150 nsec,280.5 mV
2.150 nsec,280.7 mV
2.151 nsec,280.8 mV
2.151 nsec,280.9 mV
2.151 nsec,281.0 mV
2.151 nsec,281.1 mV
2.151 nsec,281.2 mV
2.151 nsec,281.2 mV
2.151 nsec,281.3 mV
2.151 nsec,281.3 mV
2.151 nsec,281.3 mV
2.151 nsec,281.3 mV
2.152 nsec,281.2 mV
2.152 nsec,281.2 mV
2.152 nsec,281.1 mV
2.152 nsec,280.9 mV
2.152 nsec,280.8 mV
2.152 nsec,280.7 mV
2.152 nsec,280.5 mV
2.152 nsec,280.3 mV
2.152 nsec,280.2 mV
2.152 nsec,280.0 mV
2.153 nsec,279.8 mV
2.153 nsec,279.6 mV
2.153 nsec,279.5 mV
2.153 nsec,279.3 mV
2.153 nsec,279.2 mV
2.153 nsec,279.1 mV
2.153 nsec,279.1 mV
2.153 nsec,279.0 mV
2.153 nsec,279.0 mV
2.153 nsec,279.0 mV
2.154 nsec,279.1 mV
2.154 nsec,279.1 mV
2.154 nsec,279.2 mV
2.154 nsec,279.3 mV
2.154 nsec,279.5 mV
2.154 nsec,279.6 mV
2.154 nsec,279.8 mV
2.154 nsec,280.0 mV
2.154 nsec,280.2 mV
2.154 nsec,280.3 mV
2.155 nsec,280.5 mV
2.155 nsec,280.7 mV
2.155 nsec,280.9 mV
2.155 nsec,281.0 mV
2.155 nsec,281.1 mV
2.155 nsec,281.2 mV
2.155 nsec,281.3 mV
2.155 nsec,281.3 mV
2.155 nsec,281.4 mV
2.155 nsec,281.4 mV
2.156 nsec,281.4 mV
2.156 nsec,281.3 mV
2.156 nsec,281.2 mV
2.156 nsec,281.1 mV
2.156 nsec,281.0 mV
2.156 nsec,280.9 mV
2.156 nsec,280.8 mV
2.156 nsec,280.6 mV
2.156 nsec,280.5 mV
2.156 nsec,280.3 mV
2.157 nsec,280.2 mV
2.157 nsec,280.0 mV
2.157 nsec,279.9 mV
2.157 nsec,279.8 mV
2.157 nsec,279.7 mV
2.157 nsec,279.6 mV
2.157 nsec,279.5 mV
2.157 nsec,279.5 mV
2.157 nsec,279.4 mV
2.157 nsec,279.4 mV
2.158 nsec,279.4 mV
2.158 nsec,279.4 mV
2.158 nsec,279.4 mV
2.158 nsec,279.4 mV
2.158 nsec,279.5 mV
2.158 nsec,279.5 mV
2.158 nsec,279.6 mV
2.158 nsec,279.7 mV
2.158 nsec,279.8 mV
2.158 nsec,279.9 mV
2.159 nsec,279.9 mV
2.159 nsec,280.0 mV
2.159 nsec,280.1 mV
2.159 nsec,280.2 mV
2.159 nsec,280.3 mV
2.159 nsec,280.4 mV
2.159 nsec,280.5 mV
2.159 nsec,280.6 mV
2.159 nsec,280.6 mV
2.159 nsec,280.7 mV
2.160 nsec,280.8 mV
2.160 nsec,280.8 mV
2.160 nsec,280.9 mV
2.160 nsec,280.9 mV
2.160 nsec,280.9 mV
2.160 nsec,281.0 mV
2.160 nsec,281.0 mV
2.160 nsec,281.0 mV
2.160 nsec,281.0 mV
2.160 nsec,280.9 mV
2.161 nsec,280.9 mV
2.161 nsec,280.9 mV
2.161 nsec,280.8 mV
2.161 nsec,280.8 mV
2.161 nsec,280.7 mV
2.161 nsec,280.6 mV
2.161 nsec,280.5 mV
2.161 nsec,280.4 mV
2.161 nsec,280.3 mV
2.161 nsec,280.2 mV
2.162 nsec,280.0 mV
2.162 nsec,279.9 mV
2.162 nsec,279.8 mV
2.162 nsec,279.7 mV
2.162 nsec,279.6 mV
2.162 nsec,279.5 mV
2.162 nsec,279.4 mV
2.162 nsec,279.3 mV
2.162 nsec,279.3 mV
2.162 nsec,279.2 mV
2.163 nsec,279.2 mV
2.163 nsec,279.2 mV
2.163 nsec,279.3 mV
2.163 nsec,279.3 mV
2.163 nsec,279.4 mV
2.163 nsec,279.5 mV
2.163 nsec,279.6 mV
2.163 nsec,279.7 mV
2.163 nsec,279.9 mV
2.163 nsec,280.0 mV
2.164 nsec,280.2 mV
2.164 nsec,280.4 mV
2.164 nsec,280.5 mV
2.164 nsec,280.7 mV
2.164 nsec,280.8 mV
2.164 nsec,281.0 mV
2.164 nsec,281.1 mV
2.164 nsec,281.2 mV
2.164 nsec,281.3 mV
2.164 nsec,281.4 mV
2.165 nsec,281.4 mV
2.165 nsec,281.4 mV
2.165 nsec,281.4 mV
2.165 nsec,281.4 mV
2.165 nsec,281.3 mV
2.165 nsec,281.2 mV
2.165 nsec,281.1 mV
2.165 nsec,281.0 mV
2.165 nsec,280.8 mV
2.165 nsec,280.6 mV
2.166 nsec,280.4 mV
2.166 nsec,280.3 mV
2.166 nsec,280.1 mV
2.166 nsec,279.9 mV
2.166 nsec,279.7 mV
2.166 nsec,279.6 mV
2.166 nsec,279.4 mV
2.166 nsec,279.3 mV
2.166 nsec,279.2 mV
2.166 nsec,279.1 mV
2.167 nsec,279.1 mV
2.167 nsec,279.1 mV
2.167 nsec,279.1 mV
2.167 nsec,279.1 mV
2.167 nsec,279.2 mV
2.167 nsec,279.2 mV
2.167 nsec,279.4 mV
2.167 nsec,279.5 mV
2.167 nsec,279.6 mV
2.167 nsec,279.7 mV
2.168 nsec,279.9 mV
2.168 nsec,280.1 mV
2.168 nsec,280.2 mV
2.168 nsec,280.4 mV
2.168 nsec,280.5 mV
2.168 nsec,280.6 mV
2.168 nsec,280.8 mV
2.168 nsec,280.9 mV
2.168 nsec,281.0 mV
2.168 nsec,281.0 mV
2.169 nsec,281.1 mV
2.169 nsec,281.1 mV
2.169 nsec,281.2 mV
2.169 nsec,281.1 mV
2.169 nsec,281.1 mV
2.169 nsec,281.1 mV
2.169 nsec,281.0 mV
2.169 nsec,281.0 mV
2.169 nsec,280.9 mV
2.169 nsec,280.8 mV
2.170 nsec,280.7 mV
2.170 nsec,280.6 mV
2.170 nsec,280.5 mV
2.170 nsec,280.4 mV
2.170 nsec,280.3 mV
2.170 nsec,280.2 mV
2.170 nsec,280.1 mV
2.170 nsec,280.0 mV
2.170 nsec,279.9 mV
2.170 nsec,279.9 mV
2.171 nsec,279.8 mV
2.171 nsec,279.7 mV
2.171 nsec,279.7 mV
2.171 nsec,279.6 mV
2.171 nsec,279.6 mV
2.171 nsec,279.6 mV
2.171 nsec,279.5 mV
2.171 nsec,279.5 mV
2.171 nsec,279.5 mV
2.171 nsec,279.5 mV
2.172 nsec,279.6 mV
2.172 nsec,279.6 mV
2.172 nsec,279.6 mV
2.172 nsec,279.7 mV
2.172 nsec,279.7 mV
2.172 nsec,279.8 mV
2.172 nsec,279.9 mV
2.172 nsec,279.9 mV
2.172 nsec,280.0 mV
2.172 nsec,280.1 mV
2.173 nsec,280.2 mV
2.173 nsec,280.3 mV
2.173 nsec,280.4 mV
2.173 nsec,280.5 mV
2.173 nsec,280.6 mV
2.173 nsec,280.7 mV
2.173 nsec,280.8 mV
2.173 nsec,280.9 mV
2.173 nsec,281.0 mV
2.173 nsec,281.1 mV
2.174 nsec,281.1 mV
2.174 nsec,281.1 mV
2.174 nsec,281.2 mV
2.174 nsec,281.2 mV
2.174 nsec,281.1 mV
2.174 nsec,281.1 mV
2.174 nsec,281.0 mV
2.174 nsec,281.0 mV
2.174 nsec,280.9 mV
2.174 nsec,280.7 mV
2.175 nsec,280.6 mV
2.175 nsec,280.5 mV
2.175 nsec,280.3 mV
2.175 nsec,280.2 mV
2.175 nsec,280.0 mV
2.175 nsec,279.9 mV
2.175 nsec,279.7 mV
2.175 nsec,279.6 mV
2.175 nsec,279.4 mV
2.175 nsec,279.3 mV
2.176 nsec,279.2 mV
2.176 nsec,279.2 mV
2.176 nsec,279.1 mV
2.176 nsec,279.1 mV
2.176 nsec,279.1 mV
2.176 nsec,279.1 mV
2.176 nsec,279.2 mV
2.176 nsec,279.3 mV
2.176 nsec,279.4 mV
2.176 nsec,279.5 mV
2.177 nsec,279.6 mV
2.177 nsec,279.8 mV
2.177 nsec,280.0 mV
2.177 nsec,280.2 mV
2.177 nsec,280.3 mV
2.177 nsec,280.5 mV
2.177 nsec,280.7 mV
2.177 nsec,280.9 mV
2.177 nsec,281.0 mV
2.177 nsec,281.1 mV
2.178 nsec,281.2 mV
2.178 nsec,281.3 mV
2.178 nsec,281.4 mV
2.178 nsec,281.4 mV
2.178 nsec,281.4 mV
2.178 nsec,281.4 mV
2.178 nsec,281.3 mV
2.178 nsec,281.3 mV
2.178 nsec,281.2 mV
2.178 nsec,281.1 mV
2.179 nsec,280.9 mV
2.179 nsec,280.8 mV
2.179 nsec,280.6 mV
2.179 nsec,280.4 mV
2.179 nsec,280.3 mV
2.179 nsec,280.1 mV
2.179 nsec,280.0 mV
2.179 nsec,279.8 mV
2.179 nsec,279.7 mV
2.179 nsec,279.5 mV
2.180 nsec,279.4 mV
2.180 nsec,279.4 mV
2.180 nsec,279.3 mV
2.180 nsec,279.3 mV
2.180 nsec,279.2 mV
2.180 nsec,279.2 mV
2.180 nsec,279.3 mV
2.180 nsec,279.3 mV
2.180 nsec,279.4 mV
2.180 nsec,279.5 mV
2.181 nsec,279.6 mV
2.181 nsec,279.7 mV
2.181 nsec,279.8 mV
2.181 nsec,279.9 mV
2.181 nsec,280.0 mV
2.181 nsec,280.1 mV
2.181 nsec,280.2 mV
2.181 nsec,280.3 mV
2.181 nsec,280.5 mV
2.181 nsec,280.6 mV
2.182 nsec,280.6 mV
2.182 nsec,280.7 mV
2.182 nsec,280.8 mV
2.182 nsec,280.8 mV
2.182 nsec,280.9 mV
2.182 nsec,280.9 mV
2.182 nsec,280.9 mV
2.182 nsec,281.0 mV
2.182 nsec,281.0 mV
2.182 nsec,280.9 mV
2.183 nsec,280.9 mV
2.183 nsec,280.9 mV
2.183 nsec,280.9 mV
2.183 nsec,280.8 mV
2.183 nsec,280.7 mV
2.183 nsec,280.7 mV
2.183 nsec,280.6 mV
2.183 nsec,280.5 mV
2.183 nsec,280.5 mV
2.183 nsec,280.4 mV
2.184 nsec,280.3 mV
2.184 nsec,280.2 mV
2.184 nsec,280.1 mV
