"time
References : ['vcap512']
Dependency : [time]
Num. Points : [30006]
Matrix Size : scalar
Type : Real","vcap512
References : []
Dependency : [time]
Num. Points : [30006]
Matrix Size : scalar
Type : Real"
2.080 nsec,199.6 mV
2.081 nsec,199.6 mV
2.081 nsec,199.7 mV
2.081 nsec,199.7 mV
2.081 nsec,199.7 mV
2.081 nsec,199.8 mV
2.081 nsec,199.8 mV
2.081 nsec,199.9 mV
2.081 nsec,200.0 mV
2.081 nsec,200.0 mV
2.081 nsec,200.1 mV
2.082 nsec,200.1 mV
2.082 nsec,200.2 mV
2.082 nsec,200.3 mV
2.082 nsec,200.3 mV
2.082 nsec,200.4 mV
2.082 nsec,200.5 mV
2.082 nsec,200.5 mV
2.082 nsec,200.6 mV
2.082 nsec,200.6 mV
2.082 nsec,200.6 mV
2.083 nsec,200.7 mV
2.083 nsec,200.7 mV
2.083 nsec,200.7 mV
2.083 nsec,200.7 mV
2.083 nsec,200.7 mV
2.083 nsec,200.6 mV
2.083 nsec,200.6 mV
2.083 nsec,200.5 mV
2.083 nsec,200.4 mV
2.083 nsec,200.3 mV
2.084 nsec,200.2 mV
2.084 nsec,200.1 mV
2.084 nsec,200.0 mV
2.084 nsec,199.9 mV
2.084 nsec,199.8 mV
2.084 nsec,199.6 mV
2.084 nsec,199.5 mV
2.084 nsec,199.4 mV
2.084 nsec,199.3 mV
2.084 nsec,199.2 mV
2.085 nsec,199.2 mV
2.085 nsec,199.1 mV
2.085 nsec,199.1 mV
2.085 nsec,199.1 mV
2.085 nsec,199.1 mV
2.085 nsec,199.1 mV
2.085 nsec,199.2 mV
2.085 nsec,199.2 mV
2.085 nsec,199.3 mV
2.085 nsec,199.4 mV
2.086 nsec,199.5 mV
2.086 nsec,199.7 mV
2.086 nsec,199.8 mV
2.086 nsec,199.9 mV
2.086 nsec,200.1 mV
2.086 nsec,200.2 mV
2.086 nsec,200.4 mV
2.086 nsec,200.5 mV
2.086 nsec,200.6 mV
2.086 nsec,200.7 mV
2.087 nsec,200.8 mV
2.087 nsec,200.9 mV
2.087 nsec,200.9 mV
2.087 nsec,200.9 mV
2.087 nsec,200.9 mV
2.087 nsec,200.9 mV
2.087 nsec,200.9 mV
2.087 nsec,200.8 mV
2.087 nsec,200.8 mV
2.087 nsec,200.7 mV
2.088 nsec,200.6 mV
2.088 nsec,200.5 mV
2.088 nsec,200.3 mV
2.088 nsec,200.2 mV
2.088 nsec,200.1 mV
2.088 nsec,200.0 mV
2.088 nsec,199.8 mV
2.088 nsec,199.7 mV
2.088 nsec,199.6 mV
2.088 nsec,199.5 mV
2.089 nsec,199.5 mV
2.089 nsec,199.4 mV
2.089 nsec,199.4 mV
2.089 nsec,199.3 mV
2.089 nsec,199.3 mV
2.089 nsec,199.3 mV
2.089 nsec,199.3 mV
2.089 nsec,199.3 mV
2.089 nsec,199.4 mV
2.089 nsec,199.4 mV
2.090 nsec,199.4 mV
2.090 nsec,199.5 mV
2.090 nsec,199.6 mV
2.090 nsec,199.6 mV
2.090 nsec,199.7 mV
2.090 nsec,199.8 mV
2.090 nsec,199.8 mV
2.090 nsec,199.9 mV
2.090 nsec,200.0 mV
2.090 nsec,200.0 mV
2.091 nsec,200.1 mV
2.091 nsec,200.2 mV
2.091 nsec,200.2 mV
2.091 nsec,200.3 mV
2.091 nsec,200.3 mV
2.091 nsec,200.3 mV
2.091 nsec,200.4 mV
2.091 nsec,200.4 mV
2.091 nsec,200.4 mV
2.091 nsec,200.5 mV
2.092 nsec,200.5 mV
2.092 nsec,200.5 mV
2.092 nsec,200.5 mV
2.092 nsec,200.5 mV
2.092 nsec,200.5 mV
2.092 nsec,200.5 mV
2.092 nsec,200.5 mV
2.092 nsec,200.5 mV
2.092 nsec,200.4 mV
2.092 nsec,200.4 mV
2.093 nsec,200.4 mV
2.093 nsec,200.3 mV
2.093 nsec,200.3 mV
2.093 nsec,200.2 mV
2.093 nsec,200.1 mV
2.093 nsec,200.0 mV
2.093 nsec,200.0 mV
2.093 nsec,199.9 mV
2.093 nsec,199.8 mV
2.093 nsec,199.7 mV
2.094 nsec,199.6 mV
2.094 nsec,199.5 mV
2.094 nsec,199.4 mV
2.094 nsec,199.4 mV
2.094 nsec,199.3 mV
2.094 nsec,199.3 mV
2.094 nsec,199.2 mV
2.094 nsec,199.2 mV
2.094 nsec,199.2 mV
2.094 nsec,199.2 mV
2.095 nsec,199.2 mV
2.095 nsec,199.3 mV
2.095 nsec,199.4 mV
2.095 nsec,199.4 mV
2.095 nsec,199.5 mV
2.095 nsec,199.6 mV
2.095 nsec,199.8 mV
2.095 nsec,199.9 mV
2.095 nsec,200.0 mV
2.095 nsec,200.2 mV
2.096 nsec,200.3 mV
2.096 nsec,200.4 mV
2.096 nsec,200.5 mV
2.096 nsec,200.6 mV
2.096 nsec,200.7 mV
2.096 nsec,200.8 mV
2.096 nsec,200.9 mV
2.096 nsec,200.9 mV
2.096 nsec,201.0 mV
2.096 nsec,201.0 mV
2.097 nsec,200.9 mV
2.097 nsec,200.9 mV
2.097 nsec,200.8 mV
2.097 nsec,200.7 mV
2.097 nsec,200.6 mV
2.097 nsec,200.5 mV
2.097 nsec,200.4 mV
2.097 nsec,200.3 mV
2.097 nsec,200.1 mV
2.097 nsec,200.0 mV
2.098 nsec,199.9 mV
2.098 nsec,199.7 mV
2.098 nsec,199.6 mV
2.098 nsec,199.5 mV
2.098 nsec,199.4 mV
2.098 nsec,199.3 mV
2.098 nsec,199.2 mV
2.098 nsec,199.2 mV
2.098 nsec,199.1 mV
2.098 nsec,199.1 mV
2.099 nsec,199.1 mV
2.099 nsec,199.2 mV
2.099 nsec,199.2 mV
2.099 nsec,199.3 mV
2.099 nsec,199.3 mV
2.099 nsec,199.4 mV
2.099 nsec,199.5 mV
2.099 nsec,199.6 mV
2.099 nsec,199.7 mV
2.099 nsec,199.8 mV
2.100 nsec,199.9 mV
2.100 nsec,200.0 mV
2.100 nsec,200.1 mV
2.100 nsec,200.2 mV
2.100 nsec,200.3 mV
2.100 nsec,200.4 mV
2.100 nsec,200.5 mV
2.100 nsec,200.5 mV
2.100 nsec,200.5 mV
2.100 nsec,200.6 mV
2.101 nsec,200.6 mV
2.101 nsec,200.6 mV
2.101 nsec,200.6 mV
2.101 nsec,200.6 mV
2.101 nsec,200.6 mV
2.101 nsec,200.5 mV
2.101 nsec,200.5 mV
2.101 nsec,200.5 mV
2.101 nsec,200.4 mV
2.101 nsec,200.4 mV
2.102 nsec,200.3 mV
2.102 nsec,200.3 mV
2.102 nsec,200.2 mV
2.102 nsec,200.2 mV
2.102 nsec,200.1 mV
2.102 nsec,200.1 mV
2.102 nsec,200.0 mV
2.102 nsec,199.9 mV
2.102 nsec,199.9 mV
2.102 nsec,199.8 mV
2.103 nsec,199.8 mV
2.103 nsec,199.7 mV
2.103 nsec,199.7 mV
2.103 nsec,199.6 mV
2.103 nsec,199.6 mV
2.103 nsec,199.5 mV
2.103 nsec,199.5 mV
2.103 nsec,199.5 mV
2.103 nsec,199.4 mV
2.103 nsec,199.4 mV
2.104 nsec,199.4 mV
2.104 nsec,199.4 mV
2.104 nsec,199.4 mV
2.104 nsec,199.4 mV
2.104 nsec,199.5 mV
2.104 nsec,199.5 mV
2.104 nsec,199.5 mV
2.104 nsec,199.6 mV
2.104 nsec,199.7 mV
2.104 nsec,199.8 mV
2.105 nsec,199.9 mV
2.105 nsec,199.9 mV
2.105 nsec,200.0 mV
2.105 nsec,200.2 mV
2.105 nsec,200.3 mV
2.105 nsec,200.4 mV
2.105 nsec,200.5 mV
2.105 nsec,200.6 mV
2.105 nsec,200.6 mV
2.105 nsec,200.7 mV
2.106 nsec,200.8 mV
2.106 nsec,200.8 mV
2.106 nsec,200.8 mV
2.106 nsec,200.9 mV
2.106 nsec,200.8 mV
2.106 nsec,200.8 mV
2.106 nsec,200.8 mV
2.106 nsec,200.7 mV
2.106 nsec,200.6 mV
2.106 nsec,200.5 mV
2.107 nsec,200.4 mV
2.107 nsec,200.3 mV
2.107 nsec,200.2 mV
2.107 nsec,200.0 mV
2.107 nsec,199.9 mV
2.107 nsec,199.7 mV
2.107 nsec,199.6 mV
2.107 nsec,199.5 mV
2.107 nsec,199.4 mV
2.107 nsec,199.3 mV
2.108 nsec,199.2 mV
2.108 nsec,199.1 mV
2.108 nsec,199.1 mV
2.108 nsec,199.1 mV
2.108 nsec,199.1 mV
2.108 nsec,199.1 mV
2.108 nsec,199.1 mV
2.108 nsec,199.2 mV
2.108 nsec,199.3 mV
2.108 nsec,199.4 mV
2.109 nsec,199.5 mV
2.109 nsec,199.6 mV
2.109 nsec,199.7 mV
2.109 nsec,199.8 mV
2.109 nsec,200.0 mV
2.109 nsec,200.1 mV
2.109 nsec,200.2 mV
2.109 nsec,200.4 mV
2.109 nsec,200.5 mV
2.109 nsec,200.6 mV
2.110 nsec,200.6 mV
2.110 nsec,200.7 mV
2.110 nsec,200.8 mV
2.110 nsec,200.8 mV
2.110 nsec,200.8 mV
2.110 nsec,200.8 mV
2.110 nsec,200.8 mV
2.110 nsec,200.7 mV
2.110 nsec,200.7 mV
2.110 nsec,200.6 mV
2.111 nsec,200.5 mV
2.111 nsec,200.5 mV
2.111 nsec,200.4 mV
2.111 nsec,200.3 mV
2.111 nsec,200.2 mV
2.111 nsec,200.1 mV
2.111 nsec,200.0 mV
2.111 nsec,199.9 mV
2.111 nsec,199.8 mV
2.111 nsec,199.8 mV
2.112 nsec,199.7 mV
2.112 nsec,199.6 mV
2.112 nsec,199.6 mV
2.112 nsec,199.6 mV
2.112 nsec,199.5 mV
2.112 nsec,199.5 mV
2.112 nsec,199.5 mV
2.112 nsec,199.5 mV
2.112 nsec,199.5 mV
2.112 nsec,199.5 mV
2.113 nsec,199.5 mV
2.113 nsec,199.5 mV
2.113 nsec,199.5 mV
2.113 nsec,199.6 mV
2.113 nsec,199.6 mV
2.113 nsec,199.6 mV
2.113 nsec,199.7 mV
2.113 nsec,199.7 mV
2.113 nsec,199.8 mV
2.113 nsec,199.8 mV
2.114 nsec,199.9 mV
2.114 nsec,199.9 mV
2.114 nsec,200.0 mV
2.114 nsec,200.0 mV
2.114 nsec,200.1 mV
2.114 nsec,200.1 mV
2.114 nsec,200.2 mV
2.114 nsec,200.3 mV
2.114 nsec,200.3 mV
2.114 nsec,200.4 mV
2.115 nsec,200.4 mV
2.115 nsec,200.5 mV
2.115 nsec,200.5 mV
2.115 nsec,200.6 mV
2.115 nsec,200.6 mV
2.115 nsec,200.6 mV
2.115 nsec,200.6 mV
2.115 nsec,200.6 mV
2.115 nsec,200.6 mV
2.115 nsec,200.6 mV
2.116 nsec,200.6 mV
2.116 nsec,200.5 mV
2.116 nsec,200.4 mV
2.116 nsec,200.4 mV
2.116 nsec,200.3 mV
2.116 nsec,200.2 mV
2.116 nsec,200.1 mV
2.116 nsec,200.0 mV
2.116 nsec,199.8 mV
2.116 nsec,199.7 mV
2.117 nsec,199.6 mV
2.117 nsec,199.5 mV
2.117 nsec,199.4 mV
2.117 nsec,199.3 mV
2.117 nsec,199.2 mV
2.117 nsec,199.2 mV
2.117 nsec,199.1 mV
2.117 nsec,199.1 mV
2.117 nsec,199.1 mV
2.117 nsec,199.1 mV
2.118 nsec,199.2 mV
2.118 nsec,199.2 mV
2.118 nsec,199.3 mV
2.118 nsec,199.4 mV
2.118 nsec,199.5 mV
2.118 nsec,199.6 mV
2.118 nsec,199.7 mV
2.118 nsec,199.9 mV
2.118 nsec,200.0 mV
2.118 nsec,200.2 mV
2.119 nsec,200.3 mV
2.119 nsec,200.4 mV
2.119 nsec,200.5 mV
2.119 nsec,200.7 mV
2.119 nsec,200.7 mV
2.119 nsec,200.8 mV
2.119 nsec,200.9 mV
2.119 nsec,200.9 mV
2.119 nsec,200.9 mV
2.119 nsec,200.9 mV
2.120 nsec,200.9 mV
2.120 nsec,200.8 mV
2.120 nsec,200.8 mV
2.120 nsec,200.7 mV
2.120 nsec,200.6 mV
2.120 nsec,200.5 mV
2.120 nsec,200.4 mV
2.120 nsec,200.2 mV
2.120 nsec,200.1 mV
2.120 nsec,200.0 mV
2.121 nsec,199.9 mV
2.121 nsec,199.7 mV
2.121 nsec,199.6 mV
2.121 nsec,199.5 mV
2.121 nsec,199.4 mV
2.121 nsec,199.4 mV
2.121 nsec,199.3 mV
2.121 nsec,199.3 mV
2.121 nsec,199.3 mV
2.121 nsec,199.3 mV
2.122 nsec,199.3 mV
2.122 nsec,199.3 mV
2.122 nsec,199.3 mV
2.122 nsec,199.4 mV
2.122 nsec,199.4 mV
2.122 nsec,199.5 mV
2.122 nsec,199.6 mV
2.122 nsec,199.7 mV
2.122 nsec,199.7 mV
2.122 nsec,199.8 mV
2.123 nsec,199.9 mV
2.123 nsec,200.0 mV
2.123 nsec,200.1 mV
2.123 nsec,200.1 mV
2.123 nsec,200.2 mV
2.123 nsec,200.3 mV
2.123 nsec,200.3 mV
2.123 nsec,200.4 mV
2.123 nsec,200.4 mV
2.123 nsec,200.4 mV
2.124 nsec,200.5 mV
2.124 nsec,200.5 mV
2.124 nsec,200.5 mV
2.124 nsec,200.5 mV
2.124 nsec,200.5 mV
2.124 nsec,200.5 mV
2.124 nsec,200.5 mV
2.124 nsec,200.5 mV
2.124 nsec,200.4 mV
2.124 nsec,200.4 mV
2.125 nsec,200.4 mV
2.125 nsec,200.4 mV
2.125 nsec,200.3 mV
2.125 nsec,200.3 mV
2.125 nsec,200.2 mV
2.125 nsec,200.2 mV
2.125 nsec,200.1 mV
2.125 nsec,200.1 mV
2.125 nsec,200.0 mV
2.125 nsec,199.9 mV
2.126 nsec,199.9 mV
2.126 nsec,199.8 mV
2.126 nsec,199.7 mV
2.126 nsec,199.6 mV
2.126 nsec,199.6 mV
2.126 nsec,199.5 mV
2.126 nsec,199.5 mV
2.126 nsec,199.4 mV
2.126 nsec,199.4 mV
2.126 nsec,199.3 mV
2.127 nsec,199.3 mV
2.127 nsec,199.3 mV
2.127 nsec,199.3 mV
2.127 nsec,199.4 mV
2.127 nsec,199.4 mV
2.127 nsec,199.4 mV
2.127 nsec,199.5 mV
2.127 nsec,199.6 mV
2.127 nsec,199.7 mV
2.127 nsec,199.8 mV
2.128 nsec,199.9 mV
2.128 nsec,200.0 mV
2.128 nsec,200.1 mV
2.128 nsec,200.2 mV
2.128 nsec,200.4 mV
2.128 nsec,200.5 mV
2.128 nsec,200.6 mV
2.128 nsec,200.7 mV
2.128 nsec,200.7 mV
2.128 nsec,200.8 mV
2.129 nsec,200.9 mV
2.129 nsec,200.9 mV
2.129 nsec,200.9 mV
2.129 nsec,200.9 mV
2.129 nsec,200.8 mV
2.129 nsec,200.8 mV
2.129 nsec,200.7 mV
2.129 nsec,200.6 mV
2.129 nsec,200.5 mV
2.129 nsec,200.4 mV
2.130 nsec,200.3 mV
2.130 nsec,200.1 mV
2.130 nsec,200.0 mV
2.130 nsec,199.9 mV
2.130 nsec,199.7 mV
2.130 nsec,199.6 mV
2.130 nsec,199.5 mV
2.130 nsec,199.4 mV
2.130 nsec,199.3 mV
2.130 nsec,199.2 mV
2.131 nsec,199.1 mV
2.131 nsec,199.1 mV
2.131 nsec,199.1 mV
2.131 nsec,199.1 mV
2.131 nsec,199.1 mV
2.131 nsec,199.2 mV
2.131 nsec,199.2 mV
2.131 nsec,199.3 mV
2.131 nsec,199.4 mV
2.131 nsec,199.5 mV
2.132 nsec,199.6 mV
2.132 nsec,199.8 mV
2.132 nsec,199.9 mV
2.132 nsec,200.0 mV
2.132 nsec,200.1 mV
2.132 nsec,200.2 mV
2.132 nsec,200.3 mV
2.132 nsec,200.4 mV
2.132 nsec,200.5 mV
2.132 nsec,200.6 mV
2.133 nsec,200.6 mV
2.133 nsec,200.7 mV
2.133 nsec,200.7 mV
2.133 nsec,200.7 mV
2.133 nsec,200.7 mV
2.133 nsec,200.7 mV
2.133 nsec,200.7 mV
2.133 nsec,200.6 mV
2.133 nsec,200.6 mV
2.133 nsec,200.5 mV
2.134 nsec,200.4 mV
2.134 nsec,200.3 mV
2.134 nsec,200.3 mV
2.134 nsec,200.2 mV
2.134 nsec,200.1 mV
2.134 nsec,200.0 mV
2.134 nsec,200.0 mV
2.134 nsec,199.9 mV
2.134 nsec,199.8 mV
2.134 nsec,199.8 mV
2.135 nsec,199.7 mV
2.135 nsec,199.7 mV
2.135 nsec,199.6 mV
2.135 nsec,199.6 mV
2.135 nsec,199.6 mV
2.135 nsec,199.5 mV
2.135 nsec,199.5 mV
2.135 nsec,199.5 mV
2.135 nsec,199.5 mV
2.135 nsec,199.5 mV
2.136 nsec,199.5 mV
2.136 nsec,199.5 mV
2.136 nsec,199.6 mV
2.136 nsec,199.6 mV
2.136 nsec,199.6 mV
2.136 nsec,199.6 mV
2.136 nsec,199.7 mV
2.136 nsec,199.7 mV
2.136 nsec,199.8 mV
2.136 nsec,199.8 mV
2.137 nsec,199.9 mV
2.137 nsec,199.9 mV
2.137 nsec,200.0 mV
2.137 nsec,200.1 mV
2.137 nsec,200.1 mV
2.137 nsec,200.2 mV
2.137 nsec,200.3 mV
2.137 nsec,200.4 mV
2.137 nsec,200.4 mV
2.137 nsec,200.5 mV
2.138 nsec,200.5 mV
2.138 nsec,200.6 mV
2.138 nsec,200.6 mV
2.138 nsec,200.7 mV
2.138 nsec,200.7 mV
2.138 nsec,200.7 mV
2.138 nsec,200.7 mV
2.138 nsec,200.6 mV
2.138 nsec,200.6 mV
2.138 nsec,200.6 mV
2.139 nsec,200.5 mV
2.139 nsec,200.4 mV
2.139 nsec,200.3 mV
2.139 nsec,200.2 mV
2.139 nsec,200.1 mV
2.139 nsec,200.0 mV
2.139 nsec,199.9 mV
2.139 nsec,199.7 mV
2.139 nsec,199.6 mV
2.139 nsec,199.5 mV
2.140 nsec,199.4 mV
2.140 nsec,199.3 mV
2.140 nsec,199.2 mV
2.140 nsec,199.2 mV
2.140 nsec,199.1 mV
2.140 nsec,199.1 mV
2.140 nsec,199.1 mV
2.140 nsec,199.1 mV
2.140 nsec,199.2 mV
2.140 nsec,199.2 mV
2.141 nsec,199.3 mV
2.141 nsec,199.4 mV
2.141 nsec,199.5 mV
2.141 nsec,199.6 mV
2.141 nsec,199.8 mV
2.141 nsec,199.9 mV
2.141 nsec,200.0 mV
2.141 nsec,200.2 mV
2.141 nsec,200.3 mV
2.141 nsec,200.4 mV
2.142 nsec,200.5 mV
2.142 nsec,200.6 mV
2.142 nsec,200.7 mV
2.142 nsec,200.8 mV
2.142 nsec,200.9 mV
2.142 nsec,200.9 mV
2.142 nsec,200.9 mV
2.142 nsec,200.9 mV
2.142 nsec,200.9 mV
2.142 nsec,200.8 mV
2.143 nsec,200.7 mV
2.143 nsec,200.6 mV
2.143 nsec,200.5 mV
2.143 nsec,200.4 mV
2.143 nsec,200.3 mV
2.143 nsec,200.2 mV
2.143 nsec,200.1 mV
2.143 nsec,200.0 mV
2.143 nsec,199.8 mV
2.143 nsec,199.7 mV
2.144 nsec,199.6 mV
2.144 nsec,199.5 mV
2.144 nsec,199.5 mV
2.144 nsec,199.4 mV
2.144 nsec,199.3 mV
2.144 nsec,199.3 mV
2.144 nsec,199.3 mV
2.144 nsec,199.3 mV
2.144 nsec,199.3 mV
2.144 nsec,199.3 mV
2.145 nsec,199.4 mV
2.145 nsec,199.4 mV
2.145 nsec,199.5 mV
2.145 nsec,199.5 mV
2.145 nsec,199.6 mV
2.145 nsec,199.7 mV
2.145 nsec,199.8 mV
2.145 nsec,199.8 mV
2.145 nsec,199.9 mV
2.145 nsec,200.0 mV
2.146 nsec,200.1 mV
2.146 nsec,200.1 mV
2.146 nsec,200.2 mV
2.146 nsec,200.3 mV
2.146 nsec,200.3 mV
2.146 nsec,200.4 mV
2.146 nsec,200.4 mV
2.146 nsec,200.4 mV
2.146 nsec,200.4 mV
2.146 nsec,200.5 mV
2.147 nsec,200.5 mV
2.147 nsec,200.5 mV
2.147 nsec,200.5 mV
2.147 nsec,200.5 mV
2.147 nsec,200.5 mV
2.147 nsec,200.4 mV
2.147 nsec,200.4 mV
2.147 nsec,200.4 mV
2.147 nsec,200.4 mV
2.147 nsec,200.3 mV
2.148 nsec,200.3 mV
2.148 nsec,200.2 mV
2.148 nsec,200.2 mV
2.148 nsec,200.1 mV
2.148 nsec,200.1 mV
2.148 nsec,200.0 mV
2.148 nsec,200.0 mV
2.148 nsec,199.9 mV
2.148 nsec,199.8 mV
2.148 nsec,199.7 mV
2.149 nsec,199.7 mV
2.149 nsec,199.6 mV
2.149 nsec,199.5 mV
2.149 nsec,199.5 mV
2.149 nsec,199.4 mV
2.149 nsec,199.4 mV
2.149 nsec,199.4 mV
2.149 nsec,199.3 mV
2.149 nsec,199.3 mV
2.149 nsec,199.3 mV
2.150 nsec,199.4 mV
2.150 nsec,199.4 mV
2.150 nsec,199.4 mV
2.150 nsec,199.5 mV
2.150 nsec,199.6 mV
2.150 nsec,199.7 mV
2.150 nsec,199.8 mV
2.150 nsec,199.9 mV
2.150 nsec,200.0 mV
2.150 nsec,200.1 mV
2.151 nsec,200.2 mV
2.151 nsec,200.3 mV
2.151 nsec,200.4 mV
2.151 nsec,200.5 mV
2.151 nsec,200.6 mV
2.151 nsec,200.7 mV
2.151 nsec,200.8 mV
2.151 nsec,200.8 mV
2.151 nsec,200.9 mV
2.151 nsec,200.9 mV
2.152 nsec,200.9 mV
2.152 nsec,200.8 mV
2.152 nsec,200.8 mV
2.152 nsec,200.7 mV
2.152 nsec,200.6 mV
2.152 nsec,200.5 mV
2.152 nsec,200.4 mV
2.152 nsec,200.3 mV
2.152 nsec,200.1 mV
2.152 nsec,200.0 mV
2.153 nsec,199.9 mV
2.153 nsec,199.7 mV
2.153 nsec,199.6 mV
2.153 nsec,199.5 mV
2.153 nsec,199.4 mV
2.153 nsec,199.3 mV
2.153 nsec,199.2 mV
2.153 nsec,199.2 mV
2.153 nsec,199.1 mV
2.153 nsec,199.1 mV
2.154 nsec,199.1 mV
2.154 nsec,199.1 mV
2.154 nsec,199.2 mV
2.154 nsec,199.3 mV
2.154 nsec,199.3 mV
2.154 nsec,199.4 mV
2.154 nsec,199.5 mV
2.154 nsec,199.7 mV
2.154 nsec,199.8 mV
2.154 nsec,199.9 mV
2.155 nsec,200.0 mV
2.155 nsec,200.1 mV
2.155 nsec,200.3 mV
2.155 nsec,200.4 mV
2.155 nsec,200.5 mV
2.155 nsec,200.5 mV
2.155 nsec,200.6 mV
2.155 nsec,200.7 mV
2.155 nsec,200.7 mV
2.155 nsec,200.7 mV
2.156 nsec,200.7 mV
2.156 nsec,200.7 mV
2.156 nsec,200.7 mV
2.156 nsec,200.7 mV
2.156 nsec,200.6 mV
2.156 nsec,200.5 mV
2.156 nsec,200.5 mV
2.156 nsec,200.4 mV
2.156 nsec,200.3 mV
2.156 nsec,200.2 mV
2.157 nsec,200.1 mV
2.157 nsec,200.1 mV
2.157 nsec,200.0 mV
2.157 nsec,199.9 mV
2.157 nsec,199.8 mV
2.157 nsec,199.8 mV
2.157 nsec,199.7 mV
2.157 nsec,199.7 mV
2.157 nsec,199.6 mV
2.157 nsec,199.6 mV
2.158 nsec,199.5 mV
2.158 nsec,199.5 mV
2.158 nsec,199.5 mV
2.158 nsec,199.5 mV
2.158 nsec,199.5 mV
2.158 nsec,199.5 mV
2.158 nsec,199.5 mV
2.158 nsec,199.5 mV
2.158 nsec,199.6 mV
2.158 nsec,199.6 mV
2.159 nsec,199.6 mV
2.159 nsec,199.7 mV
2.159 nsec,199.7 mV
2.159 nsec,199.8 mV
2.159 nsec,199.8 mV
2.159 nsec,199.9 mV
2.159 nsec,199.9 mV
2.159 nsec,200.0 mV
2.159 nsec,200.0 mV
2.159 nsec,200.1 mV
2.160 nsec,200.1 mV
2.160 nsec,200.2 mV
2.160 nsec,200.3 mV
2.160 nsec,200.3 mV
2.160 nsec,200.4 mV
2.160 nsec,200.5 mV
2.160 nsec,200.5 mV
2.160 nsec,200.5 mV
2.160 nsec,200.6 mV
2.160 nsec,200.6 mV
2.161 nsec,200.6 mV
2.161 nsec,200.6 mV
2.161 nsec,200.6 mV
2.161 nsec,200.6 mV
2.161 nsec,200.6 mV
2.161 nsec,200.5 mV
2.161 nsec,200.4 mV
2.161 nsec,200.4 mV
2.161 nsec,200.3 mV
2.161 nsec,200.2 mV
2.162 nsec,200.1 mV
2.162 nsec,200.0 mV
2.162 nsec,199.9 mV
2.162 nsec,199.8 mV
2.162 nsec,199.7 mV
2.162 nsec,199.6 mV
2.162 nsec,199.5 mV
2.162 nsec,199.4 mV
2.162 nsec,199.3 mV
2.162 nsec,199.2 mV
2.163 nsec,199.2 mV
2.163 nsec,199.2 mV
2.163 nsec,199.2 mV
2.163 nsec,199.2 mV
2.163 nsec,199.2 mV
2.163 nsec,199.3 mV
2.163 nsec,199.3 mV
2.163 nsec,199.4 mV
2.163 nsec,199.5 mV
2.163 nsec,199.6 mV
2.164 nsec,199.7 mV
2.164 nsec,199.9 mV
2.164 nsec,200.0 mV
2.164 nsec,200.1 mV
2.164 nsec,200.3 mV
2.164 nsec,200.4 mV
2.164 nsec,200.5 mV
2.164 nsec,200.6 mV
2.164 nsec,200.7 mV
2.164 nsec,200.8 mV
2.165 nsec,200.8 mV
2.165 nsec,200.9 mV
2.165 nsec,200.9 mV
2.165 nsec,200.9 mV
2.165 nsec,200.9 mV
2.165 nsec,200.8 mV
2.165 nsec,200.7 mV
2.165 nsec,200.7 mV
2.165 nsec,200.6 mV
2.165 nsec,200.4 mV
2.166 nsec,200.3 mV
2.166 nsec,200.2 mV
2.166 nsec,200.1 mV
2.166 nsec,199.9 mV
2.166 nsec,199.8 mV
2.166 nsec,199.7 mV
2.166 nsec,199.6 mV
2.166 nsec,199.5 mV
2.166 nsec,199.4 mV
2.166 nsec,199.3 mV
2.167 nsec,199.3 mV
2.167 nsec,199.2 mV
2.167 nsec,199.2 mV
2.167 nsec,199.2 mV
2.167 nsec,199.3 mV
2.167 nsec,199.3 mV
2.167 nsec,199.3 mV
2.167 nsec,199.4 mV
2.167 nsec,199.5 mV
2.167 nsec,199.5 mV
2.168 nsec,199.6 mV
2.168 nsec,199.7 mV
2.168 nsec,199.8 mV
2.168 nsec,199.9 mV
2.168 nsec,200.0 mV
2.168 nsec,200.1 mV
2.168 nsec,200.2 mV
2.168 nsec,200.3 mV
2.168 nsec,200.3 mV
2.168 nsec,200.4 mV
2.169 nsec,200.4 mV
2.169 nsec,200.5 mV
2.169 nsec,200.5 mV
2.169 nsec,200.5 mV
2.169 nsec,200.5 mV
2.169 nsec,200.5 mV
2.169 nsec,200.5 mV
2.169 nsec,200.5 mV
2.169 nsec,200.5 mV
2.169 nsec,200.5 mV
2.170 nsec,200.4 mV
2.170 nsec,200.4 mV
2.170 nsec,200.3 mV
2.170 nsec,200.3 mV
2.170 nsec,200.3 mV
2.170 nsec,200.2 mV
2.170 nsec,200.2 mV
2.170 nsec,200.1 mV
2.170 nsec,200.0 mV
2.170 nsec,200.0 mV
2.171 nsec,199.9 mV
2.171 nsec,199.9 mV
2.171 nsec,199.8 mV
2.171 nsec,199.8 mV
2.171 nsec,199.7 mV
2.171 nsec,199.7 mV
2.171 nsec,199.6 mV
2.171 nsec,199.6 mV
2.171 nsec,199.5 mV
2.171 nsec,199.5 mV
2.172 nsec,199.5 mV
2.172 nsec,199.5 mV
2.172 nsec,199.4 mV
2.172 nsec,199.4 mV
2.172 nsec,199.5 mV
2.172 nsec,199.5 mV
2.172 nsec,199.5 mV
2.172 nsec,199.5 mV
2.172 nsec,199.6 mV
2.172 nsec,199.7 mV
2.173 nsec,199.7 mV
2.173 nsec,199.8 mV
2.173 nsec,199.9 mV
2.173 nsec,200.0 mV
2.173 nsec,200.1 mV
