"time
References : ['vcap70']
Dependency : [time]
Num. Points : [100007]
Matrix Size : scalar
Type : Real","vcap70
References : []
Dependency : [time]
Num. Points : [100007]
Matrix Size : scalar
Type : Real"
40.38 psec,0.1629E-21V
40.38 psec,0.1634E-21V
40.38 psec,0.1638E-21V
40.38 psec,0.1643E-21V
40.38 psec,0.1647E-21V
40.38 psec,0.1652E-21V
40.39 psec,0.1657E-21V
40.39 psec,0.1662E-21V
40.39 psec,0.1666E-21V
40.39 psec,0.1671E-21V
40.39 psec,0.1676E-21V
40.39 psec,0.1680E-21V
40.39 psec,0.1685E-21V
40.39 psec,0.1690E-21V
40.39 psec,0.1695E-21V
40.39 psec,0.1700E-21V
40.40 psec,0.1704E-21V
40.40 psec,0.1709E-21V
40.40 psec,0.1714E-21V
40.40 psec,0.1719E-21V
40.40 psec,0.1724E-21V
40.40 psec,0.1729E-21V
40.40 psec,0.1734E-21V
40.40 psec,0.1739E-21V
40.40 psec,0.1743E-21V
40.40 psec,0.1748E-21V
40.41 psec,0.1753E-21V
40.41 psec,0.1758E-21V
40.41 psec,0.1763E-21V
40.41 psec,0.1768E-21V
40.41 psec,0.1773E-21V
40.41 psec,0.1778E-21V
40.41 psec,0.1783E-21V
40.41 psec,0.1788E-21V
40.41 psec,0.1793E-21V
40.41 psec,0.1799E-21V
40.42 psec,0.1804E-21V
40.42 psec,0.1809E-21V
40.42 psec,0.1814E-21V
40.42 psec,0.1819E-21V
40.42 psec,0.1824E-21V
40.42 psec,0.1829E-21V
40.42 psec,0.1835E-21V
40.42 psec,0.1840E-21V
40.42 psec,0.1845E-21V
40.42 psec,0.1850E-21V
40.43 psec,0.1855E-21V
40.43 psec,0.1861E-21V
40.43 psec,0.1866E-21V
40.43 psec,0.1871E-21V
40.43 psec,0.1877E-21V
40.43 psec,0.1882E-21V
40.43 psec,0.1887E-21V
40.43 psec,0.1893E-21V
40.43 psec,0.1898E-21V
40.43 psec,0.1903E-21V
40.44 psec,0.1909E-21V
40.44 psec,0.1914E-21V
40.44 psec,0.1919E-21V
40.44 psec,0.1925E-21V
40.44 psec,0.1930E-21V
40.44 psec,0.1936E-21V
40.44 psec,0.1941E-21V
40.44 psec,0.1947E-21V
40.44 psec,0.1952E-21V
40.44 psec,0.1958E-21V
40.45 psec,0.1963E-21V
40.45 psec,0.1969E-21V
40.45 psec,0.1975E-21V
40.45 psec,0.1980E-21V
40.45 psec,0.1986E-21V
40.45 psec,0.1991E-21V
40.45 psec,0.1997E-21V
40.45 psec,0.2003E-21V
40.45 psec,0.2008E-21V
40.45 psec,0.2014E-21V
40.46 psec,0.2020E-21V
40.46 psec,0.2025E-21V
40.46 psec,0.2031E-21V
40.46 psec,0.2037E-21V
40.46 psec,0.2043E-21V
40.46 psec,0.2048E-21V
40.46 psec,0.2054E-21V
40.46 psec,0.2060E-21V
40.46 psec,0.2066E-21V
40.46 psec,0.2072E-21V
40.47 psec,0.2078E-21V
40.47 psec,0.2083E-21V
40.47 psec,0.2089E-21V
40.47 psec,0.2095E-21V
40.47 psec,0.2101E-21V
40.47 psec,0.2107E-21V
40.47 psec,0.2113E-21V
40.47 psec,0.2119E-21V
40.47 psec,0.2125E-21V
40.47 psec,0.2131E-21V
40.48 psec,0.2137E-21V
40.48 psec,0.2143E-21V
40.48 psec,0.2149E-21V
40.48 psec,0.2155E-21V
40.48 psec,0.2161E-21V
40.48 psec,0.2167E-21V
40.48 psec,0.2174E-21V
40.48 psec,0.2180E-21V
40.48 psec,0.2186E-21V
40.48 psec,0.2192E-21V
40.49 psec,0.2198E-21V
40.49 psec,0.2204E-21V
40.49 psec,0.2211E-21V
40.49 psec,0.2217E-21V
40.49 psec,0.2223E-21V
40.49 psec,0.2229E-21V
40.49 psec,0.2236E-21V
40.49 psec,0.2242E-21V
40.49 psec,0.2248E-21V
40.49 psec,0.2255E-21V
40.50 psec,0.2261E-21V
40.50 psec,0.2267E-21V
40.50 psec,0.2274E-21V
40.50 psec,0.2280E-21V
40.50 psec,0.2287E-21V
40.50 psec,0.2293E-21V
40.50 psec,0.2300E-21V
40.50 psec,0.2306E-21V
40.50 psec,0.2313E-21V
40.50 psec,0.2319E-21V
40.51 psec,0.2326E-21V
40.51 psec,0.2332E-21V
40.51 psec,0.2339E-21V
40.51 psec,0.2346E-21V
40.51 psec,0.2352E-21V
40.51 psec,0.2359E-21V
40.51 psec,0.2365E-21V
40.51 psec,0.2372E-21V
40.51 psec,0.2379E-21V
40.51 psec,0.2386E-21V
40.52 psec,0.2392E-21V
40.52 psec,0.2399E-21V
40.52 psec,0.2406E-21V
40.52 psec,0.2413E-21V
40.52 psec,0.2419E-21V
40.52 psec,0.2426E-21V
40.52 psec,0.2433E-21V
40.52 psec,0.2440E-21V
40.52 psec,0.2447E-21V
40.52 psec,0.2454E-21V
40.53 psec,0.2461E-21V
40.53 psec,0.2468E-21V
40.53 psec,0.2475E-21V
40.53 psec,0.2482E-21V
40.53 psec,0.2489E-21V
40.53 psec,0.2496E-21V
40.53 psec,0.2503E-21V
40.53 psec,0.2510E-21V
40.53 psec,0.2517E-21V
40.53 psec,0.2524E-21V
40.54 psec,0.2531E-21V
40.54 psec,0.2538E-21V
40.54 psec,0.2545E-21V
40.54 psec,0.2552E-21V
40.54 psec,0.2560E-21V
40.54 psec,0.2567E-21V
40.54 psec,0.2574E-21V
40.54 psec,0.2581E-21V
40.54 psec,0.2589E-21V
40.54 psec,0.2596E-21V
40.55 psec,0.2603E-21V
40.55 psec,0.2611E-21V
40.55 psec,0.2618E-21V
40.55 psec,0.2625E-21V
40.55 psec,0.2633E-21V
40.55 psec,0.2640E-21V
40.55 psec,0.2648E-21V
40.55 psec,0.2655E-21V
40.55 psec,0.2663E-21V
40.55 psec,0.2670E-21V
40.56 psec,0.2678E-21V
40.56 psec,0.2685E-21V
40.56 psec,0.2693E-21V
40.56 psec,0.2700E-21V
40.56 psec,0.2708E-21V
40.56 psec,0.2716E-21V
40.56 psec,0.2723E-21V
40.56 psec,0.2731E-21V
40.56 psec,0.2739E-21V
40.56 psec,0.2746E-21V
40.57 psec,0.2754E-21V
40.57 psec,0.2762E-21V
40.57 psec,0.2770E-21V
40.57 psec,0.2777E-21V
40.57 psec,0.2785E-21V
40.57 psec,0.2793E-21V
40.57 psec,0.2801E-21V
40.57 psec,0.2809E-21V
40.57 psec,0.2817E-21V
40.57 psec,0.2825E-21V
40.58 psec,0.2833E-21V
40.58 psec,0.2841E-21V
40.58 psec,0.2849E-21V
40.58 psec,0.2857E-21V
40.58 psec,0.2865E-21V
40.58 psec,0.2873E-21V
40.58 psec,0.2881E-21V
40.58 psec,0.2889E-21V
40.58 psec,0.2897E-21V
40.58 psec,0.2905E-21V
40.59 psec,0.2913E-21V
40.59 psec,0.2922E-21V
40.59 psec,0.2930E-21V
40.59 psec,0.2938E-21V
40.59 psec,0.2946E-21V
40.59 psec,0.2955E-21V
40.59 psec,0.2963E-21V
40.59 psec,0.2971E-21V
40.59 psec,0.2980E-21V
40.59 psec,0.2988E-21V
40.60 psec,0.2997E-21V
40.60 psec,0.3005E-21V
40.60 psec,0.3013E-21V
40.60 psec,0.3022E-21V
40.60 psec,0.3030E-21V
40.60 psec,0.3039E-21V
40.60 psec,0.3047E-21V
40.60 psec,0.3056E-21V
40.60 psec,0.3065E-21V
40.60 psec,0.3073E-21V
40.61 psec,0.3082E-21V
40.61 psec,0.3091E-21V
40.61 psec,0.3099E-21V
40.61 psec,0.3108E-21V
40.61 psec,0.3117E-21V
40.61 psec,0.3126E-21V
40.61 psec,0.3134E-21V
40.61 psec,0.3143E-21V
40.61 psec,0.3152E-21V
40.61 psec,0.3161E-21V
40.62 psec,0.3170E-21V
40.62 psec,0.3179E-21V
40.62 psec,0.3188E-21V
40.62 psec,0.3197E-21V
40.62 psec,0.3206E-21V
40.62 psec,0.3215E-21V
40.62 psec,0.3224E-21V
40.62 psec,0.3233E-21V
40.62 psec,0.3242E-21V
40.62 psec,0.3251E-21V
40.63 psec,0.3260E-21V
40.63 psec,0.3269E-21V
40.63 psec,0.3278E-21V
40.63 psec,0.3288E-21V
40.63 psec,0.3297E-21V
40.63 psec,0.3306E-21V
40.63 psec,0.3315E-21V
40.63 psec,0.3325E-21V
40.63 psec,0.3334E-21V
40.63 psec,0.3343E-21V
40.64 psec,0.3353E-21V
40.64 psec,0.3362E-21V
40.64 psec,0.3372E-21V
40.64 psec,0.3381E-21V
40.64 psec,0.3391E-21V
40.64 psec,0.3400E-21V
40.64 psec,0.3410E-21V
40.64 psec,0.3419E-21V
40.64 psec,0.3429E-21V
40.64 psec,0.3439E-21V
40.65 psec,0.3448E-21V
40.65 psec,0.3458E-21V
40.65 psec,0.3468E-21V
40.65 psec,0.3477E-21V
40.65 psec,0.3487E-21V
40.65 psec,0.3497E-21V
40.65 psec,0.3507E-21V
40.65 psec,0.3517E-21V
40.65 psec,0.3527E-21V
40.65 psec,0.3536E-21V
40.66 psec,0.3546E-21V
40.66 psec,0.3556E-21V
40.66 psec,0.3566E-21V
40.66 psec,0.3576E-21V
40.66 psec,0.3586E-21V
40.66 psec,0.3596E-21V
40.66 psec,0.3607E-21V
40.66 psec,0.3617E-21V
40.66 psec,0.3627E-21V
40.66 psec,0.3637E-21V
40.67 psec,0.3647E-21V
40.67 psec,0.3657E-21V
40.67 psec,0.3668E-21V
40.67 psec,0.3678E-21V
40.67 psec,0.3688E-21V
40.67 psec,0.3699E-21V
40.67 psec,0.3709E-21V
40.67 psec,0.3719E-21V
40.67 psec,0.3730E-21V
40.67 psec,0.3740E-21V
40.68 psec,0.3751E-21V
40.68 psec,0.3761E-21V
40.68 psec,0.3772E-21V
40.68 psec,0.3783E-21V
40.68 psec,0.3793E-21V
40.68 psec,0.3804E-21V
40.68 psec,0.3814E-21V
40.68 psec,0.3825E-21V
40.68 psec,0.3836E-21V
40.68 psec,0.3847E-21V
40.69 psec,0.3857E-21V
40.69 psec,0.3868E-21V
40.69 psec,0.3879E-21V
40.69 psec,0.3890E-21V
40.69 psec,0.3901E-21V
40.69 psec,0.3912E-21V
40.69 psec,0.3923E-21V
40.69 psec,0.3934E-21V
40.69 psec,0.3945E-21V
40.69 psec,0.3956E-21V
40.70 psec,0.3967E-21V
40.70 psec,0.3978E-21V
40.70 psec,0.3989E-21V
40.70 psec,0.4001E-21V
40.70 psec,0.4012E-21V
40.70 psec,0.4023E-21V
40.70 psec,0.4034E-21V
40.70 psec,0.4046E-21V
40.70 psec,0.4057E-21V
40.70 psec,0.4068E-21V
40.71 psec,0.4080E-21V
40.71 psec,0.4091E-21V
40.71 psec,0.4103E-21V
40.71 psec,0.4114E-21V
40.71 psec,0.4126E-21V
40.71 psec,0.4137E-21V
40.71 psec,0.4149E-21V
40.71 psec,0.4160E-21V
40.71 psec,0.4172E-21V
40.71 psec,0.4184E-21V
40.72 psec,0.4195E-21V
40.72 psec,0.4207E-21V
40.72 psec,0.4219E-21V
40.72 psec,0.4231E-21V
40.72 psec,0.4243E-21V
40.72 psec,0.4255E-21V
40.72 psec,0.4267E-21V
40.72 psec,0.4278E-21V
40.72 psec,0.4290E-21V
40.72 psec,0.4302E-21V
40.73 psec,0.4315E-21V
40.73 psec,0.4327E-21V
40.73 psec,0.4339E-21V
40.73 psec,0.4351E-21V
40.73 psec,0.4363E-21V
40.73 psec,0.4375E-21V
40.73 psec,0.4388E-21V
40.73 psec,0.4400E-21V
40.73 psec,0.4412E-21V
40.73 psec,0.4425E-21V
40.74 psec,0.4437E-21V
40.74 psec,0.4449E-21V
40.74 psec,0.4462E-21V
40.74 psec,0.4474E-21V
40.74 psec,0.4487E-21V
40.74 psec,0.4499E-21V
40.74 psec,0.4512E-21V
40.74 psec,0.4525E-21V
40.74 psec,0.4537E-21V
40.74 psec,0.4550E-21V
40.75 psec,0.4563E-21V
40.75 psec,0.4575E-21V
40.75 psec,0.4588E-21V
40.75 psec,0.4601E-21V
40.75 psec,0.4614E-21V
40.75 psec,0.4627E-21V
40.75 psec,0.4640E-21V
40.75 psec,0.4653E-21V
40.75 psec,0.4666E-21V
40.75 psec,0.4679E-21V
40.76 psec,0.4692E-21V
40.76 psec,0.4705E-21V
40.76 psec,0.4718E-21V
40.76 psec,0.4732E-21V
40.76 psec,0.4745E-21V
40.76 psec,0.4758E-21V
40.76 psec,0.4771E-21V
40.76 psec,0.4785E-21V
40.76 psec,0.4798E-21V
40.76 psec,0.4812E-21V
40.77 psec,0.4825E-21V
40.77 psec,0.4838E-21V
40.77 psec,0.4852E-21V
40.77 psec,0.4866E-21V
40.77 psec,0.4879E-21V
40.77 psec,0.4893E-21V
40.77 psec,0.4907E-21V
40.77 psec,0.4920E-21V
40.77 psec,0.4934E-21V
40.77 psec,0.4948E-21V
40.78 psec,0.4962E-21V
40.78 psec,0.4976E-21V
40.78 psec,0.4989E-21V
40.78 psec,0.5003E-21V
40.78 psec,0.5017E-21V
40.78 psec,0.5031E-21V
40.78 psec,0.5045E-21V
40.78 psec,0.5060E-21V
40.78 psec,0.5074E-21V
40.78 psec,0.5088E-21V
40.79 psec,0.5102E-21V
40.79 psec,0.5116E-21V
40.79 psec,0.5131E-21V
40.79 psec,0.5145E-21V
40.79 psec,0.5159E-21V
40.79 psec,0.5174E-21V
40.79 psec,0.5188E-21V
40.79 psec,0.5203E-21V
40.79 psec,0.5217E-21V
40.79 psec,0.5232E-21V
40.80 psec,0.5246E-21V
40.80 psec,0.5261E-21V
40.80 psec,0.5276E-21V
40.80 psec,0.5291E-21V
40.80 psec,0.5305E-21V
40.80 psec,0.5320E-21V
40.80 psec,0.5335E-21V
40.80 psec,0.5350E-21V
40.80 psec,0.5365E-21V
40.80 psec,0.5380E-21V
40.81 psec,0.5395E-21V
40.81 psec,0.5410E-21V
40.81 psec,0.5425E-21V
40.81 psec,0.5440E-21V
40.81 psec,0.5455E-21V
40.81 psec,0.5471E-21V
40.81 psec,0.5486E-21V
40.81 psec,0.5501E-21V
40.81 psec,0.5517E-21V
40.81 psec,0.5532E-21V
40.82 psec,0.5547E-21V
40.82 psec,0.5563E-21V
40.82 psec,0.5578E-21V
40.82 psec,0.5594E-21V
40.82 psec,0.5610E-21V
40.82 psec,0.5625E-21V
40.82 psec,0.5641E-21V
40.82 psec,0.5657E-21V
40.82 psec,0.5673E-21V
40.82 psec,0.5688E-21V
40.83 psec,0.5704E-21V
40.83 psec,0.5720E-21V
40.83 psec,0.5736E-21V
40.83 psec,0.5752E-21V
40.83 psec,0.5768E-21V
40.83 psec,0.5784E-21V
40.83 psec,0.5800E-21V
40.83 psec,0.5817E-21V
40.83 psec,0.5833E-21V
40.83 psec,0.5849E-21V
40.84 psec,0.5865E-21V
40.84 psec,0.5882E-21V
40.84 psec,0.5898E-21V
40.84 psec,0.5915E-21V
40.84 psec,0.5931E-21V
40.84 psec,0.5948E-21V
40.84 psec,0.5964E-21V
40.84 psec,0.5981E-21V
40.84 psec,0.5998E-21V
40.84 psec,0.6014E-21V
40.85 psec,0.6031E-21V
40.85 psec,0.6048E-21V
40.85 psec,0.6065E-21V
40.85 psec,0.6082E-21V
40.85 psec,0.6099E-21V
40.85 psec,0.6116E-21V
40.85 psec,0.6133E-21V
40.85 psec,0.6150E-21V
40.85 psec,0.6167E-21V
40.85 psec,0.6184E-21V
40.86 psec,0.6201E-21V
40.86 psec,0.6219E-21V
40.86 psec,0.6236E-21V
40.86 psec,0.6253E-21V
40.86 psec,0.6271E-21V
40.86 psec,0.6288E-21V
40.86 psec,0.6306E-21V
40.86 psec,0.6324E-21V
40.86 psec,0.6341E-21V
40.86 psec,0.6359E-21V
40.87 psec,0.6377E-21V
40.87 psec,0.6394E-21V
40.87 psec,0.6412E-21V
40.87 psec,0.6430E-21V
40.87 psec,0.6448E-21V
40.87 psec,0.6466E-21V
40.87 psec,0.6484E-21V
40.87 psec,0.6502E-21V
40.87 psec,0.6520E-21V
40.87 psec,0.6538E-21V
40.88 psec,0.6556E-21V
40.88 psec,0.6575E-21V
40.88 psec,0.6593E-21V
40.88 psec,0.6611E-21V
40.88 psec,0.6630E-21V
40.88 psec,0.6648E-21V
40.88 psec,0.6667E-21V
40.88 psec,0.6685E-21V
40.88 psec,0.6704E-21V
40.88 psec,0.6723E-21V
40.89 psec,0.6741E-21V
40.89 psec,0.6760E-21V
40.89 psec,0.6779E-21V
40.89 psec,0.6798E-21V
40.89 psec,0.6817E-21V
40.89 psec,0.6836E-21V
40.89 psec,0.6855E-21V
40.89 psec,0.6874E-21V
40.89 psec,0.6893E-21V
40.89 psec,0.6912E-21V
40.90 psec,0.6931E-21V
40.90 psec,0.6951E-21V
40.90 psec,0.6970E-21V
40.90 psec,0.6990E-21V
40.90 psec,0.7009E-21V
40.90 psec,0.7028E-21V
40.90 psec,0.7048E-21V
40.90 psec,0.7068E-21V
40.90 psec,0.7087E-21V
40.90 psec,0.7107E-21V
40.91 psec,0.7127E-21V
40.91 psec,0.7147E-21V
40.91 psec,0.7167E-21V
40.91 psec,0.7186E-21V
40.91 psec,0.7206E-21V
40.91 psec,0.7227E-21V
40.91 psec,0.7247E-21V
40.91 psec,0.7267E-21V
40.91 psec,0.7287E-21V
40.91 psec,0.7307E-21V
40.92 psec,0.7328E-21V
40.92 psec,0.7348E-21V
40.92 psec,0.7368E-21V
40.92 psec,0.7389E-21V
40.92 psec,0.7409E-21V
40.92 psec,0.7430E-21V
40.92 psec,0.7451E-21V
40.92 psec,0.7471E-21V
40.92 psec,0.7492E-21V
40.92 psec,0.7513E-21V
40.93 psec,0.7534E-21V
40.93 psec,0.7555E-21V
40.93 psec,0.7576E-21V
40.93 psec,0.7597E-21V
40.93 psec,0.7618E-21V
40.93 psec,0.7639E-21V
40.93 psec,0.7661E-21V
40.93 psec,0.7682E-21V
40.93 psec,0.7703E-21V
40.93 psec,0.7725E-21V
40.94 psec,0.7746E-21V
40.94 psec,0.7768E-21V
40.94 psec,0.7789E-21V
40.94 psec,0.7811E-21V
40.94 psec,0.7833E-21V
40.94 psec,0.7854E-21V
40.94 psec,0.7876E-21V
40.94 psec,0.7898E-21V
40.94 psec,0.7920E-21V
40.94 psec,0.7942E-21V
40.95 psec,0.7964E-21V
40.95 psec,0.7986E-21V
40.95 psec,0.8008E-21V
40.95 psec,0.8031E-21V
40.95 psec,0.8053E-21V
40.95 psec,0.8075E-21V
40.95 psec,0.8098E-21V
40.95 psec,0.8120E-21V
40.95 psec,0.8143E-21V
40.95 psec,0.8165E-21V
40.96 psec,0.8188E-21V
40.96 psec,0.8211E-21V
40.96 psec,0.8234E-21V
40.96 psec,0.8257E-21V
40.96 psec,0.8279E-21V
40.96 psec,0.8302E-21V
40.96 psec,0.8326E-21V
40.96 psec,0.8349E-21V
40.96 psec,0.8372E-21V
40.96 psec,0.8395E-21V
40.97 psec,0.8418E-21V
40.97 psec,0.8442E-21V
40.97 psec,0.8465E-21V
40.97 psec,0.8489E-21V
40.97 psec,0.8512E-21V
40.97 psec,0.8536E-21V
40.97 psec,0.8560E-21V
40.97 psec,0.8583E-21V
40.97 psec,0.8607E-21V
40.97 psec,0.8631E-21V
40.98 psec,0.8655E-21V
40.98 psec,0.8679E-21V
40.98 psec,0.8703E-21V
40.98 psec,0.8727E-21V
40.98 psec,0.8752E-21V
40.98 psec,0.8776E-21V
40.98 psec,0.8800E-21V
40.98 psec,0.8825E-21V
40.98 psec,0.8849E-21V
40.98 psec,0.8874E-21V
40.99 psec,0.8898E-21V
40.99 psec,0.8923E-21V
40.99 psec,0.8948E-21V
40.99 psec,0.8973E-21V
40.99 psec,0.8997E-21V
40.99 psec,0.9022E-21V
40.99 psec,0.9047E-21V
40.99 psec,0.9073E-21V
40.99 psec,0.9098E-21V
40.99 psec,0.9123E-21V
41.00 psec,0.9148E-21V
41.00 psec,0.9174E-21V
41.00 psec,0.9199E-21V
41.00 psec,0.9225E-21V
41.00 psec,0.9250E-21V
41.00 psec,0.9276E-21V
41.00 psec,0.9301E-21V
41.00 psec,0.9327E-21V
41.00 psec,0.9353E-21V
41.00 psec,0.9379E-21V
41.01 psec,0.9405E-21V
41.01 psec,0.9431E-21V
41.01 psec,0.9457E-21V
41.01 psec,0.9484E-21V
41.01 psec,0.9510E-21V
41.01 psec,0.9536E-21V
41.01 psec,0.9563E-21V
41.01 psec,0.9589E-21V
41.01 psec,0.9616E-21V
41.01 psec,0.9642E-21V
41.02 psec,0.9669E-21V
41.02 psec,0.9696E-21V
41.02 psec,0.9723E-21V
41.02 psec,0.9750E-21V
41.02 psec,0.9777E-21V
41.02 psec,0.9804E-21V
41.02 psec,0.9831E-21V
41.02 psec,0.9858E-21V
41.02 psec,0.9886E-21V
41.02 psec,0.9913E-21V
41.03 psec,0.9940E-21V
41.03 psec,0.9968E-21V
41.03 psec,0.9996E-21V
41.03 psec,1.002E-21V
41.03 psec,1.005E-21V
41.03 psec,1.008E-21V
41.03 psec,1.011E-21V
41.03 psec,1.013E-21V
41.03 psec,1.016E-21V
41.03 psec,1.019E-21V
41.04 psec,1.022E-21V
41.04 psec,1.025E-21V
41.04 psec,1.028E-21V
41.04 psec,1.030E-21V
41.04 psec,1.033E-21V
41.04 psec,1.036E-21V
41.04 psec,1.039E-21V
41.04 psec,1.042E-21V
41.04 psec,1.045E-21V
41.04 psec,1.048E-21V
41.05 psec,1.051E-21V
41.05 psec,1.053E-21V
41.05 psec,1.056E-21V
41.05 psec,1.059E-21V
41.05 psec,1.062E-21V
41.05 psec,1.065E-21V
41.05 psec,1.068E-21V
41.05 psec,1.071E-21V
41.05 psec,1.074E-21V
41.05 psec,1.077E-21V
41.06 psec,1.080E-21V
41.06 psec,1.083E-21V
41.06 psec,1.086E-21V
41.06 psec,1.089E-21V
41.06 psec,1.092E-21V
41.06 psec,1.095E-21V
41.06 psec,1.098E-21V
41.06 psec,1.101E-21V
41.06 psec,1.104E-21V
41.06 psec,1.107E-21V
41.07 psec,1.110E-21V
41.07 psec,1.113E-21V
41.07 psec,1.116E-21V
41.07 psec,1.120E-21V
41.07 psec,1.123E-21V
41.07 psec,1.126E-21V
41.07 psec,1.129E-21V
41.07 psec,1.132E-21V
41.07 psec,1.135E-21V
41.07 psec,1.138E-21V
41.08 psec,1.141E-21V
41.08 psec,1.145E-21V
41.08 psec,1.148E-21V
41.08 psec,1.151E-21V
41.08 psec,1.154E-21V
41.08 psec,1.157E-21V
41.08 psec,1.160E-21V
41.08 psec,1.164E-21V
41.08 psec,1.167E-21V
41.08 psec,1.170E-21V
41.09 psec,1.173E-21V
41.09 psec,1.177E-21V
41.09 psec,1.180E-21V
41.09 psec,1.183E-21V
41.09 psec,1.186E-21V
41.09 psec,1.190E-21V
41.09 psec,1.193E-21V
41.09 psec,1.196E-21V
41.09 psec,1.200E-21V
41.09 psec,1.203E-21V
41.10 psec,1.206E-21V
41.10 psec,1.209E-21V
41.10 psec,1.213E-21V
41.10 psec,1.216E-21V
41.10 psec,1.220E-21V
41.10 psec,1.223E-21V
41.10 psec,1.226E-21V
41.10 psec,1.230E-21V
41.10 psec,1.233E-21V
41.10 psec,1.236E-21V
41.11 psec,1.240E-21V
41.11 psec,1.243E-21V
41.11 psec,1.247E-21V
41.11 psec,1.250E-21V
41.11 psec,1.254E-21V
41.11 psec,1.257E-21V
41.11 psec,1.261E-21V
41.11 psec,1.264E-21V
41.11 psec,1.268E-21V
41.11 psec,1.271E-21V
41.12 psec,1.275E-21V
41.12 psec,1.278E-21V
41.12 psec,1.282E-21V
41.12 psec,1.285E-21V
41.12 psec,1.289E-21V
41.12 psec,1.292E-21V
41.12 psec,1.296E-21V
41.12 psec,1.299E-21V
41.12 psec,1.303E-21V
41.12 psec,1.307E-21V
41.13 psec,1.310E-21V
41.13 psec,1.314E-21V
41.13 psec,1.317E-21V
41.13 psec,1.321E-21V
41.13 psec,1.325E-21V
41.13 psec,1.328E-21V
41.13 psec,1.332E-21V
41.13 psec,1.336E-21V
41.13 psec,1.339E-21V
41.13 psec,1.343E-21V
41.14 psec,1.347E-21V
41.14 psec,1.351E-21V
41.14 psec,1.354E-21V
41.14 psec,1.358E-21V
41.14 psec,1.362E-21V
41.14 psec,1.366E-21V
41.14 psec,1.369E-21V
41.14 psec,1.373E-21V
41.14 psec,1.377E-21V
41.14 psec,1.381E-21V
41.15 psec,1.384E-21V
41.15 psec,1.388E-21V
41.15 psec,1.392E-21V
41.15 psec,1.396E-21V
41.15 psec,1.400E-21V
41.15 psec,1.404E-21V
41.15 psec,1.408E-21V
41.15 psec,1.411E-21V
41.15 psec,1.415E-21V
41.15 psec,1.419E-21V
41.16 psec,1.423E-21V
41.16 psec,1.427E-21V
41.16 psec,1.431E-21V
41.16 psec,1.435E-21V
41.16 psec,1.439E-21V
41.16 psec,1.443E-21V
41.16 psec,1.447E-21V
41.16 psec,1.451E-21V
41.16 psec,1.455E-21V
41.16 psec,1.459E-21V
41.17 psec,1.463E-21V
41.17 psec,1.467E-21V
41.17 psec,1.471E-21V
41.17 psec,1.475E-21V
41.17 psec,1.479E-21V
41.17 psec,1.483E-21V
41.17 psec,1.487E-21V
41.17 psec,1.491E-21V
41.17 psec,1.495E-21V
41.17 psec,1.500E-21V
41.18 psec,1.504E-21V
41.18 psec,1.508E-21V
41.18 psec,1.512E-21V
41.18 psec,1.516E-21V
41.18 psec,1.520E-21V
41.18 psec,1.524E-21V
41.18 psec,1.529E-21V
41.18 psec,1.533E-21V
41.18 psec,1.537E-21V
41.18 psec,1.541E-21V
41.19 psec,1.546E-21V
41.19 psec,1.550E-21V
41.19 psec,1.554E-21V
41.19 psec,1.558E-21V
41.19 psec,1.563E-21V
41.19 psec,1.567E-21V
41.19 psec,1.571E-21V
41.19 psec,1.576E-21V
41.19 psec,1.580E-21V
41.19 psec,1.584E-21V
41.20 psec,1.589E-21V
41.20 psec,1.593E-21V
41.20 psec,1.597E-21V
41.20 psec,1.602E-21V
41.20 psec,1.606E-21V
41.20 psec,1.611E-21V
41.20 psec,1.615E-21V
41.20 psec,1.620E-21V
41.20 psec,1.624E-21V
41.20 psec,1.628E-21V
41.21 psec,1.633E-21V
41.21 psec,1.637E-21V
41.21 psec,1.642E-21V
41.21 psec,1.646E-21V
41.21 psec,1.651E-21V
41.21 psec,1.656E-21V
41.21 psec,1.660E-21V
41.21 psec,1.665E-21V
41.21 psec,1.669E-21V
41.21 psec,1.674E-21V
41.22 psec,1.678E-21V
41.22 psec,1.683E-21V
41.22 psec,1.688E-21V
41.22 psec,1.692E-21V
41.22 psec,1.697E-21V
41.22 psec,1.702E-21V
41.22 psec,1.706E-21V
41.22 psec,1.711E-21V
41.22 psec,1.716E-21V
41.22 psec,1.720E-21V
41.23 psec,1.725E-21V
41.23 psec,1.730E-21V
41.23 psec,1.735E-21V
41.23 psec,1.739E-21V
41.23 psec,1.744E-21V
41.23 psec,1.749E-21V
41.23 psec,1.754E-21V
41.23 psec,1.759E-21V
41.23 psec,1.764E-21V
41.23 psec,1.768E-21V
41.24 psec,1.773E-21V
41.24 psec,1.778E-21V
41.24 psec,1.783E-21V
41.24 psec,1.788E-21V
41.24 psec,1.793E-21V
41.24 psec,1.798E-21V
41.24 psec,1.803E-21V
41.24 psec,1.808E-21V
41.24 psec,1.813E-21V
41.24 psec,1.818E-21V
41.25 psec,1.823E-21V
41.25 psec,1.828E-21V
41.25 psec,1.833E-21V
41.25 psec,1.838E-21V
41.25 psec,1.843E-21V
41.25 psec,1.848E-21V
41.25 psec,1.853E-21V
41.25 psec,1.858E-21V
41.25 psec,1.863E-21V
41.25 psec,1.868E-21V
41.26 psec,1.873E-21V
41.26 psec,1.878E-21V
41.26 psec,1.884E-21V
41.26 psec,1.889E-21V
41.26 psec,1.894E-21V
41.26 psec,1.899E-21V
41.26 psec,1.904E-21V
